CowID,Date,Time,northing,easting
402,2007-04-04,22:05:57,3789871.179,457752.245
402,2007-04-04,22:10:57,3789868.655,457751.847
402,2007-04-04,22:15:58,3789870.622,457752.749
402,2007-04-04,22:20:57,3789871.334,457751.96
402,2007-04-04,22:25:58,3789870.409,457752.343
402,2007-04-04,22:30:58,3789870.101,457752.286
402,2007-04-04,22:35:57,3789870.007,457752.36
402,2007-04-04,22:40:58,3789870.99,457752.935
402,2007-04-04,22:45:37,3789870.137,457751.062
402,2007-04-04,22:50:37,3789869.886,457751.88
402,2007-04-04,22:55:34,3789870.008,457752.258
402,2007-04-04,23:00:37,3789870.223,457752.388
402,2007-04-04,23:05:52,3789869.823,457752.313
402,2007-04-04,23:10:37,3789873.386,457754.603
402,2007-04-04,23:15:40,3789872.806,457753.348
402,2007-04-04,23:20:37,3789892.308,457745.711
402,2007-04-04,23:25:34,3789894.457,457747.129
402,2007-04-04,23:30:43,3789895.276,457743.017
402,2007-04-04,23:35:49,3789881.969,457750.038
402,2007-04-04,23:40:43,3789876.704,457790.76
402,2007-04-04,23:45:43,3789864.345,457812.674
402,2007-04-04,23:50:46,3789865.117,457826.085
402,2007-04-04,23:55:43,3789862.091,457827.784
402,2007-04-05,18:35:49,3789829.095,457720.159
402,2007-04-05,18:40:46,3789828.274,457724.372
402,2007-04-05,18:45:52,3789828.378,457728.922
402,2007-04-05,18:50:43,3789822.797,457730.13
402,2007-04-05,18:55:58,3789832.018,457734.444
402,2007-04-05,19:00:43,3789840.202,457736.323
402,2007-04-05,19:05:34,3789834.879,457728.316
402,2007-04-05,19:10:34,3789846.569,457738.368
402,2007-04-05,19:15:40,3789843.683,457743.143
402,2007-04-05,19:20:34,3789832.797,457746.059
402,2007-04-05,19:25:34,3789861.033,457713.876
402,2007-04-05,19:30:34,3789859.646,457713.952
402,2007-04-05,19:35:55,3789877.158,457730.983
402,2007-04-05,19:40:37,3789856.352,457720.558
402,2007-04-05,19:45:37,3789806.263,457748.96
402,2007-04-05,19:50:58,3789864.945,457734.51
402,2007-04-05,19:55:58,3789856.225,457734.885
402,2007-04-05,20:00:58,3789859.28,457733.748
402,2007-04-05,20:05:37,3789860.177,457732.96
402,2007-04-05,20:10:34,3789855.792,457735.518
402,2007-04-05,20:15:43,3789858.389,457733.283
402,2007-04-05,20:20:58,3789860.575,457733.441
402,2007-04-05,20:25:34,3789857.683,457732.737
402,2007-04-05,20:30:58,3789859.899,457733.207
402,2007-04-05,20:35:37,3789861.768,457735.242
402,2007-04-05,20:40:37,3789856.447,457733.579
402,2007-04-05,20:45:34,3789860.263,457734.36
402,2007-04-05,20:50:58,3789873.668,457685.213
402,2007-04-05,20:55:34,3789858.467,457736.424
402,2007-04-05,21:00:58,3789860.362,457733.09
402,2007-04-05,21:05:58,3789860.116,457732.748
402,2007-04-05,21:10:52,3789858.105,457734.94
402,2007-04-05,21:15:34,3789860.108,457734.488
402,2007-04-05,21:20:34,3789860.017,457734.212
402,2007-04-05,21:25:34,3789859.536,457731.852
402,2007-04-05,21:30:37,3789860.452,457733.468
402,2007-04-05,21:35:37,3789860.431,457731.267
402,2007-04-05,21:40:34,3789859.685,457732.958
402,2007-04-05,21:45:43,3789858.557,457737.17
402,2007-04-05,21:50:40,3789860.515,457733.321
402,2007-04-05,21:55:34,3789858.074,457734.811
402,2007-04-05,22:00:58,3789860.234,457734.13
402,2007-04-05,22:05:58,3789860.6,457734.85
402,2007-04-05,22:10:58,3789859.532,457732.644
402,2007-04-05,22:15:58,3789850.965,457747.136
402,2007-04-05,22:20:58,3789849.346,457751.042
402,2007-04-05,22:25:58,3789851.001,457752.992
402,2007-04-05,22:30:58,3789851.485,457754.79
402,2007-04-05,22:35:49,3789829.813,457772.491
402,2007-04-05,22:40:43,3789835.411,457753.87
402,2007-04-05,22:45:34,3789830.487,457759.677
402,2007-04-05,22:50:37,3789834.614,457759.852
402,2007-04-05,22:55:46,3789828.061,457751.25
402,2007-04-05,23:00:43,3789822.221,457741.711
402,2007-04-05,23:05:37,3789814.179,457735.487
402,2007-04-05,23:10:40,3789816.681,457733.887
402,2007-04-05,23:15:37,3789816.712,457733.989
402,2007-04-05,23:20:40,3789820.934,457726.439
402,2007-04-05,23:25:40,3789811.768,457723.764
402,2007-04-05,23:30:52,3789811.471,457714.453
402,2007-04-05,23:35:37,3789824.16,457714.483
402,2007-04-05,23:40:40,3789849.656,457730.095
402,2007-04-05,23:45:55,3789865.77,457735.877
402,2007-04-05,23:50:58,3789864.228,457736.45
402,2007-04-05,23:55:58,3789859.923,457734.718
402,2007-04-10,18:35:37,3789866.87,457717.309
402,2007-04-10,18:40:34,3789868.153,457712.738
402,2007-04-10,18:45:58,3789875.804,457710.241
402,2007-04-10,18:50:34,3789877.183,457704.925
402,2007-04-10,18:55:58,3789881.011,457696.268
402,2007-04-10,19:00:40,3789890.089,457677.617
402,2007-04-10,19:05:55,3789894.678,457664.055
402,2007-04-10,19:10:43,3789899.443,457631.95
402,2007-04-10,19:15:58,3789896.131,457621.834
402,2007-04-10,19:20:34,3789885.394,457619.17
402,2007-04-10,19:25:58,3789886.235,457624.036
402,2007-04-10,19:30:55,3789887.479,457628.01
402,2007-04-10,19:35:55,3789890.906,457633.265
402,2007-04-10,19:40:58,3789889.51,457587.606
402,2007-04-10,19:45:34,3789888.807,457586.24
402,2007-04-10,19:50:37,3789872.725,457587.042
402,2007-04-10,19:55:37,3789840.399,457590.505
402,2007-04-10,20:00:37,3789827.665,457579.775
402,2007-04-10,20:05:49,3789811.206,457568.605
402,2007-04-10,20:11:22,3789777.8,457565.562
402,2007-04-10,20:15:37,3789784.267,457565.693
402,2007-04-10,20:20:58,3789767.631,457566.437
402,2007-04-10,20:25:58,3789766.032,457572.516
402,2007-04-10,20:30:58,3789776.095,457581.614
402,2007-04-10,20:35:58,3789774.219,457580.914
402,2007-04-10,20:40:58,3789776.218,457581.715
402,2007-04-10,20:45:58,3789770.506,457577.758
402,2007-04-10,20:50:52,3789772.582,457581.855
402,2007-04-10,20:55:34,3789773.447,457581.427
402,2007-04-10,21:00:34,3789772.271,457582.572
402,2007-04-10,21:05:34,3789773.769,457578.076
402,2007-04-10,21:10:37,3789773.89,457578.841
402,2007-04-10,21:15:37,3789773.241,457579.022
402,2007-04-10,21:20:37,3789772.285,457579.294
402,2007-04-10,21:25:52,3789772.805,457580.144
402,2007-04-10,21:30:55,3789774.533,457579.535
402,2007-04-10,21:35:58,3789772.984,457581.599
402,2007-04-10,21:40:55,3789772.405,457580.041
402,2007-04-10,21:45:55,3789773.05,457580.633
402,2007-04-10,21:50:58,3789770.699,457582.611
402,2007-04-10,21:55:58,3789772.31,457580.703
402,2007-04-10,22:00:58,3789773.392,457579.76
402,2007-04-10,22:05:34,3789772.921,457575.006
402,2007-04-10,22:10:58,3789774.595,457579.305
402,2007-04-10,22:15:58,3789772.253,457579.681
402,2007-04-10,22:20:37,3789772.13,457579.524
402,2007-04-10,22:25:40,3789771.728,457580.038
402,2007-04-10,22:30:37,3789776.059,457582.691
402,2007-04-10,22:35:34,3789773.634,457580.608
402,2007-04-10,22:40:52,3789774.406,457580.427
402,2007-04-10,22:45:37,3789771.515,457579.576
402,2007-04-10,22:50:40,3789776.005,457580.876
402,2007-04-10,22:55:37,3789778.573,457585.391
402,2007-04-10,23:00:34,3789774.071,457579.533
402,2007-04-10,23:05:34,3789772.231,457577.784
402,2007-04-10,23:10:34,3789772.35,457578.705
