Trt,Year,Cow Id,Date,Total_dist,Day_dist,NPre_dist,NPost_dist,Avg_speed,Day_avg_speed,NPre_avg_speed,NPost_avg_speed,Total_Siniosity,Day_Siniosity,Pre_Siniosity,Post_Siniosity,All_Wood,Day_Wood,Pre_Wood,Post_Wood,Cum_PPT_in,Act_PPT_in,Temp_c,Wind_Degree,Wind_mph,Lunar
Heavy,2005,5870,2/22/2005,6252.784026804773,4912.761912349898,807.7649085871307,532.2572058677424,4.342211129725537,7.332480466193878,1.9749753266189014,1.4743966921544112,0.09100012916340834,0.11345107127433664,0.4674517917832718,0.31953154608509626,0.0,0.0,0.0,0.0,4.29,0,7.4,273,7.3,0.98
Heavy,2005,5870,2/23/2005,8009.972991970341,5380.814188444573,542.9038425607044,2086.254960965067,5.562481244423848,8.031065952902347,1.3241557135626938,5.795152669347408,0.0654628016096262,0.034437408884403935,0.3038242987882007,0.2663295059930799,0.0,0.0,0.0,0.0,4.29,0,7.5,252,5.4,1
Heavy,2005,5870,2/24/2005,4984.4816971606315,3735.7190544366745,547.4256354307097,701.3370072932429,3.449468302533309,5.575700081248768,1.3190979167005052,1.9481583535923415,0.20890492761587143,0.22502409162628534,0.12456815684079309,0.3616858123556941,42.80701754385965,32.83582089552239,96.29629629629629,0.0,4.43,0.14,4.6,151,5.7,1
Heavy,2005,5870,2/25/2005,5436.662336857631,3628.2752075973453,1209.9026505318352,598.4844787284474,3.788614868890335,5.415336130742307,2.9874139519304572,1.6624568853567983,0.07463876983258584,0.11213945414180383,0.032097754914188655,0.4253953663093879,0.0,0.0,0.0,0.0,4.44,0.01,-1.8,82,4.5,0.98
Heavy,2005,5870,2/26/2005,5946.2857625084325,3911.7297869415684,778.6569281392792,1255.899047427582,4.129365112853078,5.838402667076967,1.8991632393640956,3.4886084650766165,0.06584594288384973,0.05415861148001256,0.004780991816163352,0.40764584966423445,0.0,0.0,0.0,0.0,4.7,0.26,0.1,137,3.4,0.94
Heavy,2005,5870,2/27/2005,6385.271461496633,4819.113087411623,611.5342140742763,954.6241600107376,4.434216292705995,7.192706100614363,1.4915468635957958,2.651733777807604,0.05501620627355673,0.06714648558844957,0.28290073200867644,0.4956046208046316,0.34843205574912894,0.7518796992481203,0.0,0.0,4.7,0,2.6,271,5.7,0.88
Heavy,2005,5870,2/28/2005,5312.296652415191,4049.336255381072,599.3289789599265,663.6314180741881,3.6890948975105493,6.043785455792645,1.4617779974632354,1.8434206057616336,0.02203781994824602,0.07190310219597273,0.45287380266040245,0.35203108725930465,1.0452961672473868,2.2556390977443606,0.0,0.0,4.7,0,2.3,300,8,0.8
Heavy,2005,5870,3/1/2005,6213.775562204041,5246.422472533514,362.90419346821477,604.44889620231,4.315121918197251,7.441734003593638,0.9305235729954225,1.7520257860936523,0.03022837462321304,0.07433658485324297,0.021672313298259766,0.352633010929415,0.0,0.0,0.0,0.0,4.7,0,4.9,280,8.7,0.71
Heavy,2005,5870,3/2/2005,2840.9630588916193,1332.1198292247016,994.567132937493,514.2760967294267,1.9728910131191801,1.8895316726591511,2.550172135737162,1.4906553528389181,0.16008326622546615,0.19200474144206578,0.3593870951002293,0.00474103669444421,0.0,0.0,0.0,0.0,4.7,0,5.2,282,7,0.6
Heavy,2005,5870,3/3/2005,4799.370907495885,3550.9469720126467,627.8699575533992,620.5539779298398,3.332896463538809,5.0368042156207755,1.609922968085639,1.7987071824053327,0.04325494394014581,0.0010370337940098962,0.27562389705406753,0.1087986527953862,0.0,0.0,0.0,0.0,4.7,0,5.4,300,7,0.5
Heavy,2005,5870,3/4/2005,3983.9313138331268,3308.0110687692195,288.4633565851626,387.4568884787435,2.7666189679396713,4.692214281942156,0.7396496322696477,1.1230634448659231,0.03492084222724519,0.03472666036615929,0.04764559048383305,0.07191227752132698,0.0,0.0,0.0,0.0,4.7,0,5.9,278,8.3,0.38
Heavy,2005,5870,3/5/2005,3453.215015488358,2630.905280610588,482.0471331484538,340.26260172931484,2.3980659829780264,3.7317805398731743,1.2360182901242405,0.9862684108096083,0.05348782729365128,0.033867021271023375,0.03452463918514971,0.25813680481950685,0.0,0.0,0.0,0.0,4.7,0,6.3,319,6,0.27
Heavy,2005,5870,3/6/2005,4837.38745545451,3681.3424481331385,684.0774357253239,471.96757159604454,3.359296844065632,5.221762337777501,1.7540447069880098,1.3680219466552015,0.060954199423091396,0.061795928831398006,0.14446433631862524,0.0273233501494431,0.0,0.0,0.0,0.0,4.75,0.05,5,143,4.8,0.17
Heavy,2005,5870,3/7/2005,3783.258491348134,2780.2461866805547,495.92134382969687,507.09096083788205,2.627262841213982,3.9436116123128437,1.271593189306915,1.469828871993861,0.042117408488798684,0.06532683759061719,0.03407033367948072,0.08275159991064565,0.34965034965034963,0.7194244604316548,0.0,0.0,4.94,0.19,5.2,263,6.5,0.09
Heavy,2005,5870,3/8/2005,3634.9748226749043,2601.873640899114,360.391712099905,672.7094696758872,2.524288071302017,3.6906009090767573,0.9240813130766795,1.9498825207996733,0.035170241349309427,0.04389347504054973,0.001210950046709831,0.22394604811779084,0.0,0.0,0.0,0.0,4.94,0,7.2,262,7,0.04
Heavy,2005,5870,3/9/2005,4161.113796240391,3316.1910571120966,405.25028289191226,439.6724562363841,2.8896623585002716,4.703817102286662,1.0391032894664416,1.2744129166272002,0.03196401041367522,0.028544738107573308,0.003594675555019622,0.1769656982957169,0.0,0.0,0.0,0.0,4.94,0,7.9,311,8.9,0.01
Heavy,2005,5870,3/10/2005,4688.478629686234,3447.5664824182477,481.18417064957066,759.7279766184124,3.255887937282107,4.890165223288294,1.23380556576813,2.2021100771548188,0.034738324762659714,0.049077282392753566,0.20182105099982617,0.3316451268094009,0.0,0.0,0.0,0.0,4.94,0,7.3,281,6.5,0
Heavy,2005,5870,3/11/2005,3912.840849638347,3037.535001094826,354.7140390233744,520.5918095201451,2.71725059002663,4.308560285240888,0.9095231769830113,1.5089617667250583,0.14168210574476028,0.20243713389471205,0.004180513892543096,0.13594273560124986,0.0,0.0,0.0,0.0,4.94,0,10,187,7.4,0.03
Heavy,2005,5870,3/12/2005,4371.386875581121,3443.4905623814207,457.06588810729386,470.8304250924054,3.035685330264667,4.884383776427547,1.1719638156597278,1.364725869833059,0.08518065398850595,0.0712533187049033,0.42227600043064606,0.12433795992518157,0.0,0.0,0.0,0.0,4.94,0,7.9,235,7,0.07
Heavy,2005,5870,3/13/2005,4328.854195503874,3307.447963239463,464.195779167464,557.2104530969445,3.00614874687769,4.691415550694274,1.1902455876088822,1.6151027625998393,0.02317410050002719,0.014845894535736705,0.22440512458760573,0.031363043056303504,0.0,0.0,0.0,0.0,4.94,0,13.7,280,12.5,0.14
Heavy,2005,5870,3/14/2005,4547.680053838993,3761.689695094949,465.6082433397676,320.3821154042753,3.158111148499301,5.3357300639644665,1.1938672906147887,0.9286438127660153,0.12230707121857128,0.1584442682258162,0.009794322306245704,0.22227664893818277,5.902777777777778,12.056737588652481,0.0,0.0,5.06,0.12,6.2,119,10.1,0.22
Heavy,2005,5870,3/15/2005,3207.8733846645987,2328.9500022396437,249.50368800713713,629.4196944178167,2.2354518360032047,3.303475180481764,0.6480615272912653,1.8244049113559904,0.16480588562675058,0.20222359391366457,0.012762244253105251,1.048425142435799,0.0,0.0,0.0,0.0,5.08,0.02,-0.5,119,11.8,0.31
Heavy,2005,10,2/19/2005,4388.546517731983,3073.892451407564,674.3881545846657,640.2659117397525,3.047601748424988,4.587899181205319,1.6448491575235749,1.7785164214993125,0.0016732384143839183,0.031354410852689925,0.3515386866958884,0.4134261542795749,0.0,0.0,0.0,0.0,4.28,0.05,4.2,162,4.3,0.83
Heavy,2005,10,2/20/2005,5926.845301935695,4301.7788280776795,745.8556614212126,879.2108124368006,4.115864793010899,6.420565415041312,1.8191601498078356,2.4422522567688905,0.12450869823293668,0.15786420848171326,0.4221667028933708,0.29714251264812913,0.0,0.0,0.0,0.0,4.29,0.01,9.2,249,10.1,0.9
Heavy,2005,10,2/21/2005,5055.5076623428,3696.2860205483266,390.76196770010074,968.4596740943789,3.510769209960278,5.516844806788547,0.9530779700002457,2.6901657613732746,0.01874992942761249,0.07665275079986617,0.08877287204151181,0.2812729507333792,0.0,0.0,0.0,0.0,4.29,0,6.6,263,11.8,0.95
Heavy,2005,10,2/22/2005,4398.314735852484,3397.838476963441,320.4028081626063,680.0734507264408,3.0543852332308914,5.071400711885732,0.7814702638112349,1.8890929186845578,0.032311113739992306,0.0834531924221281,0.23366241683847633,0.50899150035972,0.0,0.0,0.0,0.0,4.29,0,7.4,273,7.3,0.98
Heavy,2005,10,2/23/2005,6266.483846266241,4710.486265497285,453.72511386680446,1102.2724669021468,4.351724893240445,7.0305765156675895,1.1066466191873279,3.0618679636170745,0.046186847765232505,0.05110087995464734,0.1306601429808884,0.4671995088009616,3.2846715328467155,7.5,0.0,0.0,4.29,0,7.5,252,5.4,1
Heavy,2005,10,2/24/2005,6965.986062931151,5522.0169737832075,884.2966546106171,559.672434537327,4.837490321479966,8.180765887086233,2.1834485299027584,1.554645651492575,0.07919590208076449,0.09905346440569285,0.12416321020760887,0.18671650072139884,26.480836236933797,7.4074074074074066,1.2345679012345678,91.54929577464789,4.43,0.14,4.6,151,5.7,1
Heavy,2005,10,2/25/2005,5451.888008474711,3243.7070446525013,1345.1017641170483,863.0791997051606,3.786033339218549,4.841353797988808,3.2807360100415814,2.397442221403224,0.21356961453279483,0.2483349104619201,0.010594349292728978,0.42905305850318215,27.972027972027973,1.4925373134328357,95.1219512195122,0.0,4.44,0.01,-1.8,82,4.5,0.98
Heavy,2005,10,2/26/2005,4477.665206262389,3265.6702473445903,485.03002564374975,726.9649332740502,3.1094897265711032,4.910782326833971,1.183000062545731,1.9916847486960279,0.16383119214695877,0.2364011978268954,0.03544798634965271,0.2115952746056749,0.0,0.0,0.0,0.0,4.7,0.26,0.1,137,3.4,0.94
Heavy,2005,10,2/27/2005,7299.313808745229,6186.086320746531,277.7011183976436,835.5263696010525,5.068967922739742,9.232964657830642,0.6773198009698624,2.320906582225146,0.07758463044817128,0.08576427434880249,0.20427164677853776,0.48409074912023803,0.0,0.0,0.0,0.0,4.7,0,2.6,271,5.7,0.88
Heavy,2005,10,2/28/2005,6901.270228716126,4161.103991171392,586.7761871533439,2153.39005039139,4.792548769941755,6.2106029718976,1.4311614320813266,5.981639028864972,0.05742309954737338,0.0778686007366069,0.3500025626403508,0.17415433665034075,1.0452961672473868,0.0,0.0,4.166666666666666,4.7,0,2.3,300,8,0.8
Heavy,2005,10,3/1/2005,5048.849053269042,3383.14186661333,1186.1635633398885,479.5436233158249,3.5061451758812794,4.798782789522454,3.041445034204842,1.3899815168574634,0.015987640550564713,0.14046866824341067,0.4837215007897002,0.441968511953346,0.6944444444444444,0.0,2.564102564102564,0.0,4.7,0,4.9,280,8.7,0.71
Heavy,2005,10,3/2/2005,4731.4950859029805,3862.949290424191,256.1366007129751,612.4091947658153,3.285760476321514,5.47936069563715,0.6567605146486541,1.7750991152632327,0.04009280969330218,0.11835591184781573,0.02233676023088422,0.43228611863024874,0.0,0.0,0.0,0.0,4.7,0,5.2,282,7,0.6
Heavy,2005,10,3/3/2005,5686.326193542658,4184.106923542844,683.121167200545,819.0981027992744,3.9488376344046237,5.9349034376494245,1.7515927364116537,2.3741973994181866,0.08349627772225653,0.03921960569912129,0.2005927594313197,0.6748145990954102,0.0,0.0,0.0,0.0,4.7,0,5.4,300,7,0.5
Heavy,2005,10,3/4/2005,5835.942939750683,4800.154211097448,352.14268975053255,683.6460389027072,4.052738152604641,6.808729377443188,0.9029299737193143,1.9815827214571224,0.13386064654999397,0.17775072525579452,0.3724261960328422,0.06610285737247085,0.0,0.0,0.0,0.0,4.7,0,5.9,278,8.3,0.38
Heavy,2005,10,3/5/2005,4450.308876660505,3032.7620214755593,754.791598112363,662.7552570725826,3.090492275458684,4.301790101383772,1.935363072082982,1.921029730645167,0.31046046873671446,0.2897510743246254,0.6796711896192656,0.6269438506137931,0.0,0.0,0.0,0.0,4.7,0,6.3,319,6,0.27
Heavy,2005,10,3/6/2005,6182.35184169212,5360.073045622869,391.4629908090627,430.8158052601838,4.293299890063972,7.602940490245205,1.003751258484776,1.2487414645222719,0.036120079456702786,0.07019357774025285,0.11300674936316307,0.3376995523831603,11.498257839721255,23.57142857142857,0.0,0.0,4.75,0.05,5,143,4.8,0.17
Heavy,2005,10,3/7/2005,7541.350473546608,6471.362477015447,347.9883561005569,721.9996404306002,5.237048939962922,9.17923755605028,0.8922778361552742,2.0927525809582614,0.18704450809912757,0.2022470474088112,0.1136995905793864,0.1034517293031018,35.31468531468531,22.857142857142858,1.282051282051282,100.0,4.94,0.19,5.2,263,6.5,0.09
Heavy,2005,10,3/8/2005,7109.2954271897415,5188.412233530971,890.6442775919155,1030.238916066857,4.9370107133262096,7.3594499766396755,2.2837032758767064,2.9861997567155276,0.1096967464179149,0.20454108591215117,0.12383883660390498,0.2906638307771977,56.79442508710801,63.57142857142857,94.87179487179486,0.0,4.94,0,7.2,262,7,0.04
Heavy,2005,10,3/9/2005,5742.915165612515,4424.937853304241,493.27445325234345,824.7028590559254,3.9881355316753577,6.276507593339349,1.2648062903906243,2.39044306972732,0.07581257982161924,0.22146946343730206,0.3017634930277948,0.5866871593488778,22.535211267605636,46.043165467625904,0.0,0.0,4.94,0,7.9,311,8.9,0.01
Heavy,2005,10,3/10/2005,4858.089973006838,3397.606287899239,616.216463233031,844.2672218745666,3.3736735923658596,4.819299699147857,1.5800422134180283,2.447151367752367,0.17826200832354594,0.22737810570817063,0.2774276705915656,0.2967242986382856,23.61111111111111,0.0,1.282051282051282,97.10144927536231,4.94,0,7.3,281,6.5,0
Heavy,2005,10,3/11/2005,7175.926196017142,5083.784213775021,982.9258781888963,1109.216104053226,4.983282080567459,7.2110414379787535,2.5203227645869135,3.215119142183264,0.006899664399882529,0.13036883127832,0.07182344676308469,0.4997069776211072,56.59722222222222,17.73049645390071,97.43589743589743,89.85507246376811,4.94,0,10,187,7.4,0.03
Heavy,2005,10,3/12/2005,6977.886313825639,4971.894932163061,1525.4528813198579,480.5385003427194,4.845754384601138,7.052333237110725,3.911417644409892,1.392865218384694,0.1192297439534032,0.2565413648352122,0.12805484353732505,0.5690155904073269,42.95774647887324,38.405797101449274,89.6103896103896,0.0,4.94,0,7.9,235,7,0.07
Heavy,2005,10,3/13/2005,4668.049011688589,2678.3449598442344,847.7853359133534,1141.918715931,3.2417007025615203,3.8262070854917636,2.173808553623983,3.26262490266,0.19588813249541887,0.2053777400122867,0.3870799636071833,0.21319534711160418,35.78947368421053,23.741007194244602,1.2987012987012987,98.55072463768117,4.94,0,13.7,280,12.5,0.14
Heavy,2005,10,3/14/2005,6658.290588578503,4754.5209010332555,756.2583285065886,1147.5113590386575,4.623812908735071,6.744001278061355,1.939123919247663,3.3261198812714707,0.06583203915318142,0.14739366787620875,0.08526077585768144,0.47570749300222254,87.8048780487805,75.88652482269504,100.0,98.55072463768117,5.06,0.12,6.2,119,10.1,0.22
light,2006,10,3/15/2005,19871.182905074955,5532.646241203477,441.376168364513,13897.16049550696,13.84751421956443,7.847725164827627,1.1464316061415922,40.28162462465785,0.07315176244594768,0.08727408221844138,0.007176974751703822,0.07321805631904407,59.78260869565217,23.404255319148938,98.71794871794873,96.49122807017544,5.08,0.02,-0.5,119,11.8,0.31
light,2006,3126,3/7/2006,5990.661350145483,1747.903009423789,1282.0837428100413,2960.674597911652,4.5660528583425934,2.726837768211839,3.6630964080286894,9.223285351749695,0.05614338679171526,0.6029421254197197,0.452214402006321,0.4017962149615865,3.8461538461538463,5.0,0.0,5.714285714285714,1.14,0,14.6,248,7.1,0.59
light,2006,3126,3/8/2006,6345.480763419295,1791.0128184800426,1682.7640083765782,2871.7039365626733,4.810826962410383,2.781075805093234,4.7401803052861355,8.974074801758354,0.022141558893767427,0.47060981183726436,0.09611960923173207,0.26686362588302653,0.0,0.0,0.0,0.0,1.14,0,12.2,258,13.5,0.69
light,2006,3126,3/9/2006,3960.2104283035596,1579.1195454115175,826.6197768884005,1554.471106003641,3.0253708390401526,2.4369128787214778,2.3959993532997115,4.919212360771016,0.12409602321075858,0.22815308115062924,0.46041508810039106,0.7071188808751517,0.0,0.0,0.0,0.0,1.14,0,6.3,263,15.7,0.78
light,2006,3126,3/14/2006,4488.253125579288,2161.285818215566,1515.5778119820461,811.3894953816746,3.4261474241063268,3.350830725915606,4.330222319948703,2.575839667878332,0.031530301805291976,0.2618019161582188,0.3123878440601471,0.3071673323581674,0.0,0.0,0.0,0.0,1.16,0.02,-1.1,299,12.2,1
light,2006,3126,3/15/2006,4637.9522190920425,2227.8663825050558,1457.5272581890306,952.5585783979559,3.5269598624274088,3.459419848610335,4.164363594825802,2.967472206847215,0.0027776171490598383,0.4036647345488335,0.4619355742247138,0.22850284723399786,0.0,0.0,0.0,0.0,1.16,0,3.3,214,5.8,0.99
light,2006,3126,3/16/2006,5995.837601133994,3558.2008139105096,1445.7660579912372,991.8707292322497,4.559572320253988,5.263610671465251,4.36787328698259,3.2203595104943172,0.04283548310007078,0.016417301459430517,0.32269342794828293,0.6706130437174003,0.0,0.0,0.0,0.0,1.16,0,9.6,259,11.3,0.97
light,2006,3126,3/21/2006,5594.4090955351,1364.2585386299104,2150.5087524181395,2079.64180448705,4.137876549951997,1.9916183045692122,6.233358702661274,6.458514920767237,0.004640256143603649,0.07952153390250256,0.03174807264358955,0.017109801457823495,0.0,0.0,0.0,0.0,1.16,0,2.7,283,13.5,0.61
light,2006,3126,3/22/2006,4259.2275839131025,2671.2660792465017,1155.2216807548234,432.73982391177975,3.145662912786634,3.8826541849513108,3.3484686398690533,1.3480991399120865,0.08739896124398017,0.03924784514651457,0.24895565096158573,0.07416289428540457,0.0,0.0,0.0,0.0,1.16,0,-0.4,138,8.1,0.5
light,2006,3126,3/23/2006,4047.6774975742273,1872.8073598442097,923.4335533256077,1251.4365844044123,3.0229107524826193,2.7260660259741045,2.7647711177413403,3.9353351710830577,0.19649903543050692,0.21920742699343143,0.04274035717533651,0.33398262055084843,0.0,0.0,0.0,0.0,1.16,0,-4.4,127,6.2,0.39
light,2006,3126,3/28/2006,4378.452709360215,2002.2438012584387,1373.3193098881932,1002.889598213583,3.1936197734210174,2.860348287512055,3.9691309534340844,3.085814148349486,0.05327426863098744,0.3321108706654487,0.2671933255687894,0.2525507966024602,0.0,0.0,0.0,0.0,1.21,0.05,8.2,143,8,0.01
light,2006,3126,3/29/2006,5103.704274616103,2417.2091597968492,1110.2389845587347,1576.2561302605204,3.7472131238003694,3.488036305623159,3.2654087781139256,4.791052067661156,0.08350879425540521,0.0969528381549958,0.4100759165646529,0.1363567765108036,0.0,0.0,0.0,0.0,1.21,0,9.4,197,8.4,0
light,2006,3126,3/30/2006,4527.836893452179,2503.121730171582,588.0499000586001,1436.6652632219943,3.33174164345267,3.6068036457803774,1.7094473838912794,4.4755927203177395,0.1518011072268011,0.36999880708404803,0.4280917881959888,0.013486242297475763,0.0,0.0,0.0,0.0,1.21,0,12.7,226,13.7,0.03
light,2006,3126,4/4/2006,1638.5076370016955,835.0852491235079,446.43466343099965,356.9877244471884,1.239415761725942,1.1778353302165132,1.4263088288530341,1.189959081490628,0.00847901857297701,0.017634929135382303,0.023708704230192633,0.010943616630806364,0.0,0.0,0.0,0.0,1.21,0,9.5,141,6.8,0.42
light,2006,3126,4/5/2006,1834.164764073766,875.5167027422151,455.3821013258248,503.26596000572545,1.3884668918045162,1.2418676634641348,1.441082599132357,1.677553200019085,0.003920620773169012,0.03493785966451907,0.04085688699373634,0.026481101641279096,0.0,0.0,0.0,0.0,1.21,0,14.4,237,6.5,0.5
light,2006,3126,4/6/2006,4187.476750167549,1987.3269654750484,636.8889332618755,1563.2608514306248,3.174735974349923,2.802999951304723,2.0413106835316523,5.245841783324244,0.07645675609581988,0.06153173409512041,0.012583592808627473,0.1344614440272806,0.0,0.0,0.0,0.0,1.21,0,16.2,240,13.2,0.62
light,2006,3126,4/11/2006,2378.941254919459,1105.568520433433,583.5161848156911,689.8565496703352,1.777983000687189,1.5440901123371968,1.8121620646450034,2.2995218322344506,0.05265003908840185,0.3458344362099535,0.17971201248089377,0.29310830973351004,0.0,0.0,0.0,0.0,1.21,0,16,242,13.8,0.96
light,2006,3126,4/12/2006,3610.238563433983,2026.1679683665102,1121.4663739591508,462.60422110832053,2.7538051589885453,2.886279157217251,3.5944435062793296,1.5575899700616853,0.015150690663892295,0.4436665934625809,0.6254363557813423,0.33059040567736064,0.0,0.0,0.0,0.0,1.21,0,15.1,250,14.7,0.99
light,2006,3126,4/13/2006,3393.329189931844,1376.7469833219263,571.3299601704055,1445.252246439512,2.5552177635028945,1.9255202563943026,1.8253353360076852,4.817507488131707,0.09565732281994146,0.19524716796885982,0.2298811182830756,0.30581335316891217,0.0,0.0,0.0,0.0,1.21,0,16.5,265,6.3,1
light,2006,3126,4/25/2006,4884.447223290658,1621.5306031284856,1020.188034885972,2242.7285852762006,3.661504665135426,2.1824099638337624,3.366957210844792,7.78725203220903,0.12605441692722447,0.22737077863413785,0.24389568033508996,0.005607533502158558,0.0,0.0,0.0,0.0,1.21,0,15.5,274,9.9,0.06
light,2006,3126,4/26/2006,5812.276766693562,1975.5240056468965,1103.46519483242,2733.2875662142465,4.396578492203905,2.6768617962695074,3.727922955514932,9.4905818271328,0.09874588429223938,0.09515004873028904,0.4360010798077333,0.09931532909491453,0.3472222222222222,0.0,1.5384615384615385,0.0,1.21,0,8.5,135,7.1,0.02
light,2006,3126,4/27/2006,5924.461348477673,2116.850391029252,893.1576047443647,2914.453352704054,4.501870325590937,2.880068559223472,3.0174243403525836,10.226152114751066,0.12681216804686046,0.14108379336885615,0.4294028747751112,0.2763820325882792,22.916666666666664,16.875,60.0,0.0,1.21,0,11.2,143,7.3,0
light,2006,4564,3/7/2006,4397.741696567991,2049.5438484228507,1413.8989704134383,934.298877731701,3.341749009550145,3.1775873618958927,4.039711344038395,2.9105884041486014,0.07890015800817733,0.21254630036142724,0.08452118533448419,0.03299110759260171,0.0,0.0,0.0,0.0,1.14,0,14.6,248,7.1,0.59
light,2006,4564,3/8/2006,3408.1125544505458,1816.7105741983125,885.5061038581533,705.8958763940818,2.5917205737266507,2.7992458770390023,2.544557769707337,2.219798353440509,0.07639462087527832,0.03828257876657552,0.2348101123209537,0.007726205621395908,0.0,0.0,0.0,0.0,1.14,0,12.2,258,13.5,0.69
light,2006,4564,3/9/2006,4333.17289472879,1497.9435521089065,1359.235160489169,1475.9941821307143,3.310292509342086,2.318798068280041,3.928425319332858,4.656133066658405,0.09506297370345995,0.0715832379635501,0.010916685625700197,0.3370124910715211,0.0,0.0,0.0,0.0,1.14,0,6.3,263,15.7,0.78
light,2006,4564,3/14/2006,4325.218155433244,1948.3079777713954,1610.3724264238645,766.5377512379823,3.2941493948463396,3.020632523676582,4.627506972482369,2.3954304726186946,0.01625998208647067,0.33116480306163293,0.3006344710035483,0.3148839995602441,0.0,0.0,0.0,0.0,1.16,0.02,-1.1,299,12.2,1
light,2006,4564,3/15/2006,4254.472461048411,2117.4566447812226,1590.8427128289438,546.1731034382408,3.2304270774855057,3.303364500438725,4.532315421165082,1.6805326259638178,0.004488422375771392,0.3996127407439088,0.39517590396303554,0.37027749988512454,0.0,0.0,0.0,0.0,1.16,0,3.3,214,5.8,0.99
light,2006,4564,3/16/2006,5220.890212592071,3310.165805083671,1238.6037222601528,672.1206852482461,4.009900316890992,4.947930949302946,3.8346864466258603,2.1681312427362776,0.045365035703799454,0.0212857271220631,0.3523725904298978,1.0315673468607172,0.0,0.0,0.0,0.0,1.16,0,9.6,259,11.3,0.97
light,2006,4564,3/21/2006,6052.416079708833,2723.9271533308174,1581.5489874607438,1746.9399389172702,4.609608590791191,4.059503954293319,4.778093617706174,5.61717022159894,0.11116687781397203,0.032810798050229385,0.48305193678983943,0.08677061233451952,0.0,0.0,0.0,0.0,1.16,0,2.7,283,13.5,0.61
light,2006,4564,3/22/2006,4758.917448278986,1767.553874137566,603.8948556336843,2387.468718507733,3.6189486298699514,2.6224834927857064,1.8299844110111645,7.6767482910216485,0.04433737579610119,0.1699643410860845,0.06772343446726765,0.04271272749677754,0.0,0.0,0.0,0.0,1.16,0,-0.4,138,8.1,0.5
light,2006,4564,3/23/2006,5012.252242916257,2510.2103791731306,925.438594588738,1576.603269154389,3.814499423832768,3.7243477435803123,2.8387686950574786,5.021029519599965,0.059262754407864,0.35410490734187167,0.6231025931212658,0.2527901412465234,0.0,0.0,0.0,0.0,1.16,0,-4.4,127,6.2,0.39
light,2006,4564,3/28/2006,8167.447436346118,1968.6455439265749,1184.8138865696644,5013.988005849878,6.178099422349559,2.916511916928259,3.526231805266858,16.122147928777743,0.023115453276569428,0.2558351275136081,0.5203384144214112,0.200892403776383,1.0638297872340425,1.3986013986013985,0.0,1.4705882352941175,1.21,0.05,8.2,143,8,0.01
light,2006,4564,3/29/2006,5225.751555524821,2785.917914258811,1157.8679192603363,1281.965722005673,3.949925589965851,4.1272857989019425,3.4358098494371996,4.122076276545572,0.07291222002286675,0.26706458404616984,0.4441358122035309,0.47807337432511826,0.0,0.0,0.0,0.0,1.21,0,9.4,197,8.4,0
light,2006,4564,3/30/2006,4690.64861530501,3296.3840037054492,821.8968572014151,572.367754398145,3.567033167532327,4.898044582028899,2.483072076137206,1.8404107858461256,0.1275891985727246,0.2881283203208087,0.4197458248113731,0.019016646845687286,0.0,0.0,0.0,0.0,1.21,0,12.7,226,13.7,0.03
light,2006,4564,4/4/2006,2397.2590858167605,1220.8980685854194,655.6859562180875,520.6750610132523,1.8369801423883223,1.749137634076532,2.10155755198105,1.765000206824584,0.0022212952363861805,0.016727060959643797,0.04834109004213678,0.016539712921199656,0.0,0.0,0.0,0.0,1.21,0,9.5,141,6.8,0.42
light,2006,4564,4/5/2006,2422.94657850635,1137.854428803126,675.5401254074511,609.5520242957723,1.8425449266207983,1.6162704954589857,2.1377852069856047,2.066278048460245,0.007941183090702159,0.012170773592282563,0.009541870940704666,0.022384215052457364,0.0,0.0,0.0,0.0,1.21,0,14.4,237,6.5,0.5
light,2006,4564,4/6/2006,4245.2262866780175,2498.0431359037666,651.8098660496548,1095.3732847245963,3.238158876184605,3.5333000507832626,2.137081528031655,3.6634558017545027,0.1489829312863409,0.050885474379056723,0.018501787349315586,0.4789684780400783,0.0,0.0,0.0,0.0,1.21,0,16.2,240,13.2,0.62
light,2006,4564,4/11/2006,5987.239754234992,3626.415910235891,1313.411070776489,1047.412773222612,4.54957428133358,5.143852354944526,4.182837805020665,3.5266423340828688,0.06876161175485009,0.23816123436762207,0.2848192896031615,0.19210534182214153,0.0,0.0,0.0,0.0,1.21,0,16,242,13.8,0.96
light,2006,4564,4/12/2006,6237.537065913246,3355.9451814908552,2268.8327201303505,612.7591642920405,4.739769806924959,4.77374848007234,7.295282058296947,2.0290038552716574,0.015921340907773848,0.18603268630083042,0.18782261490944924,0.35393943908346137,0.0,0.0,0.0,0.0,1.21,0,15.1,250,14.7,0.99
light,2006,4564,4/13/2006,7407.508812390647,3065.2214401794713,2362.7553200993734,1979.5320521118051,5.650273693661821,4.3172132960274245,7.696271400975157,6.733102218067365,0.026958359605143162,0.1305777249003347,0.15720875394857795,0.08967017095185266,0.0,0.0,0.0,0.0,1.21,0,16.5,265,6.3,1
light,2006,4564,4/18/2006,7251.123760921257,5370.608071584001,1239.7179280046862,640.7977613325727,5.526771159238763,7.356997358334247,4.2311192082071205,2.21729329180821,0.028275573715524818,0.10652792063795594,0.45635167938423243,0.330172708198488,1.048951048951049,1.89873417721519,0.0,0.0,1.21,0,17.8,262,11.4,0.75
