Cow_id,Date,r_pre,g_pre,t_pre,r_day,g_day,t_day,r_post,g_post,t_post,r_total,g_total,t_total
10,3/15/2005,0.961038961038961,0.03896103896103896,0.0,0.5985915492957746,0.24647887323943662,0.15492957746478872,0.7543859649122807,0.14035087719298245,0.10526315789473684,0.7318840579710145,0.16666666666666666,0.10144927536231885
84,2/28/2004,0.8305084745762712,0.1694915254237288,0.0,0.6148148148148148,0.32592592592592595,0.05925925925925926,0.9722222222222222,0.027777777777777776,0.0,0.7593984962406015,0.21052631578947367,0.03007518796992481
84,2/29/2004,0.9135802469135802,0.08641975308641975,0.0,0.5777777777777777,0.35555555555555557,0.06666666666666667,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.7163120567375887,0.24468085106382978,0.03900709219858156
84,3/1/2004,0.8513513513513513,0.14864864864864866,0.0,0.5563380281690141,0.2887323943661972,0.15492957746478872,0.782608695652174,0.11594202898550725,0.10144927536231885,0.6877192982456141,0.21052631578947367,0.10175438596491228
84,3/2/2004,0.948051948051948,0.05194805194805195,0.0,0.5704225352112676,0.352112676056338,0.07746478873239436,0.8405797101449275,0.14492753623188406,0.014492753623188406,0.7361111111111112,0.2222222222222222,0.041666666666666664
84,3/3/2004,0.8552631578947368,0.14473684210526316,0.0,0.676056338028169,0.29577464788732394,0.028169014084507043,0.9264705882352942,0.07352941176470588,0.0,0.7832167832167832,0.20279720279720279,0.013986013986013986
84,3/4/2004,0.8289473684210527,0.15789473684210525,0.013157894736842105,0.5,0.29577464788732394,0.20422535211267606,0.8676470588235294,0.1323529411764706,0.0,0.6748251748251748,0.2202797202797203,0.1048951048951049
84,3/5/2004,0.961038961038961,0.03896103896103896,0.0,0.680672268907563,0.23529411764705882,0.08403361344537816,0.7246376811594203,0.2028985507246377,0.07246376811594203,0.7735849056603774,0.16981132075471697,0.05660377358490566
84,3/6/2004,0.92,0.05333333333333334,0.02666666666666667,0.6830985915492958,0.28169014084507044,0.035211267605633804,0.9565217391304348,0.043478260869565216,0.0,0.8111888111888111,0.16433566433566432,0.024475524475524476
84,3/7/2004,0.987012987012987,0.012987012987012988,0.0,0.8380281690140845,0.08450704225352113,0.07746478873239436,0.927536231884058,0.07246376811594203,0.0,0.8993055555555556,0.0625,0.03819444444444445
84,3/8/2004,0.9117647058823529,0.08823529411764706,0.0,0.723404255319149,0.16312056737588654,0.11347517730496454,0.9264705882352942,0.04411764705882353,0.029411764705882353,0.8194945848375451,0.11552346570397112,0.06498194945848375
84,3/9/2004,0.7241379310344828,0.22413793103448276,0.05172413793103448,0.8098591549295775,0.15492957746478872,0.035211267605633804,0.7971014492753623,0.11594202898550725,0.08695652173913043,0.7881040892193308,0.15985130111524162,0.05204460966542751
84,3/10/2004,0.9726027397260274,0.0136986301369863,0.0136986301369863,0.7730496453900709,0.19148936170212766,0.03546099290780142,1.0,0.0,0.0,0.8798586572438163,0.0989399293286219,0.02120141342756184
84,3/11/2004,0.9473684210526315,0.039473684210526314,0.013157894736842105,0.7464788732394366,0.21830985915492956,0.035211267605633804,0.8823529411764706,0.10294117647058823,0.014705882352941176,0.8321678321678322,0.14335664335664336,0.024475524475524476
84,3/12/2004,0.974025974025974,0.025974025974025976,0.0,0.7394366197183099,0.19718309859154928,0.06338028169014084,0.8615384615384616,0.09230769230769231,0.046153846153846156,0.8309859154929577,0.1267605633802817,0.04225352112676056
84,3/13/2004,0.9733333333333334,0.02666666666666667,0.0,0.7194244604316546,0.22302158273381295,0.05755395683453238,0.7246376811594203,0.17391304347826086,0.10144927536231885,0.7879858657243817,0.15901060070671377,0.053003533568904596
84,3/14/2004,0.9733333333333334,0.02666666666666667,0.0,0.704225352112676,0.19014084507042253,0.1056338028169014,0.746268656716418,0.1791044776119403,0.07462686567164178,0.7852112676056338,0.1443661971830986,0.07042253521126761
84,3/15/2004,0.987012987012987,0.012987012987012988,0.0,0.7028985507246377,0.2536231884057971,0.043478260869565216,0.9117647058823529,0.04411764705882353,0.04411764705882353,0.8303886925795053,0.13780918727915195,0.03180212014134275
101,2/19/2005,0.925,0.075,0.0,0.5407407407407407,0.3925925925925926,0.06666666666666667,0.875,0.1111111111111111,0.013888888888888888,0.7317073170731707,0.23344947735191637,0.03484320557491289
101,2/20/2005,0.9135802469135802,0.037037037037037035,0.04938271604938271,0.4666666666666667,0.43703703703703706,0.0962962962962963,0.7916666666666666,0.19444444444444445,0.013888888888888888,0.6736111111111112,0.2638888888888889,0.0625
101,2/21/2005,0.9382716049382716,0.04938271604938271,0.012345679012345678,0.5777777777777777,0.34074074074074073,0.08148148148148149,0.9014084507042254,0.09859154929577464,0.0,0.759581881533101,0.1986062717770035,0.041811846689895474
101,2/22/2005,0.9629629629629629,0.037037037037037035,0.0,0.5333333333333333,0.362962962962963,0.1037037037037037,0.8888888888888888,0.09722222222222222,0.013888888888888888,0.7430555555555556,0.2048611111111111,0.052083333333333336
101,2/23/2005,0.9125,0.0875,0.0,0.5798319327731093,0.3277310924369748,0.09243697478991597,0.6666666666666666,0.3194444444444444,0.013888888888888888,0.7011070110701108,0.25461254612546125,0.04428044280442804
101,2/24/2005,0.925,0.075,0.0,0.6592592592592592,0.1925925925925926,0.14814814814814814,0.9305555555555556,0.06944444444444445,0.0,0.8013937282229965,0.1289198606271777,0.06968641114982578
101,2/25/2005,0.9382716049382716,0.06172839506172839,0.0,0.5522388059701493,0.3656716417910448,0.08208955223880597,0.9305555555555556,0.05555555555555555,0.013888888888888888,0.7560975609756098,0.20209059233449478,0.041811846689895474
101,2/26/2005,0.9012345679012346,0.07407407407407407,0.024691358024691357,0.5333333333333333,0.4148148148148148,0.05185185185185185,0.7777777777777778,0.20833333333333334,0.013888888888888888,0.6979166666666666,0.2673611111111111,0.034722222222222224
101,2/27/2005,0.8875,0.1125,0.0,0.48507462686567165,0.43283582089552236,0.08208955223880597,0.7777777777777778,0.19444444444444445,0.027777777777777776,0.6713286713286714,0.28321678321678323,0.045454545454545456
101,2/28/2005,0.8148148148148148,0.18518518518518517,0.0,0.5777777777777777,0.34814814814814815,0.07407407407407407,0.5972222222222222,0.2777777777777778,0.125,0.6493055555555556,0.2847222222222222,0.06597222222222222
101,3/1/2005,0.7922077922077922,0.14285714285714285,0.06493506493506493,0.5915492957746479,0.3591549295774648,0.04929577464788732,0.8260869565217391,0.17391304347826086,0.0,0.7013888888888888,0.2569444444444444,0.041666666666666664
101,3/2/2005,1.0,0.0,0.0,0.524822695035461,0.3617021276595745,0.11347517730496454,0.8985507246376812,0.10144927536231885,0.0,0.7421602787456446,0.20209059233449478,0.05574912891986063
101,3/3/2005,0.961038961038961,0.03896103896103896,0.0,0.55,0.39285714285714285,0.05714285714285714,0.7794117647058824,0.22058823529411764,0.0,0.7157894736842105,0.256140350877193,0.028070175438596492
101,3/4/2005,0.8571428571428571,0.11688311688311688,0.025974025974025976,0.5352112676056338,0.3380281690140845,0.1267605633802817,0.8985507246376812,0.07246376811594203,0.028985507246376812,0.7083333333333334,0.2152777777777778,0.0763888888888889
101,3/5/2005,0.8571428571428571,0.11688311688311688,0.025974025974025976,0.5319148936170213,0.41134751773049644,0.05673758865248227,0.8382352941176471,0.14705882352941177,0.014705882352941176,0.6923076923076923,0.2692307692307692,0.038461538461538464
101,3/6/2005,0.9473684210526315,0.05263157894736842,0.0,0.46808510638297873,0.36879432624113473,0.16312056737588654,0.8840579710144928,0.10144927536231885,0.014492753623188406,0.6958041958041958,0.2202797202797203,0.08391608391608392
101,3/7/2005,0.9078947368421053,0.07894736842105263,0.013157894736842105,0.5563380281690141,0.28169014084507044,0.1619718309859155,0.8840579710144928,0.11594202898550725,0.0,0.7282229965156795,0.18815331010452963,0.08362369337979095
101,3/8/2005,0.8701298701298701,0.09090909090909091,0.03896103896103896,0.5774647887323944,0.30985915492957744,0.11267605633802817,0.8695652173913043,0.13043478260869565,0.0,0.7256944444444444,0.20833333333333334,0.06597222222222222
101,3/9/2005,0.8947368421052632,0.10526315789473684,0.0,0.5492957746478874,0.352112676056338,0.09859154929577464,0.8260869565217391,0.17391304347826086,0.0,0.7073170731707317,0.24390243902439024,0.04878048780487805
101,3/10/2005,0.8961038961038961,0.1038961038961039,0.0,0.5633802816901409,0.34507042253521125,0.09154929577464789,0.9130434782608695,0.08695652173913043,0.0,0.7361111111111112,0.21875,0.04513888888888889
101,3/11/2005,0.8421052631578947,0.15789473684210525,0.0,0.7676056338028169,0.16901408450704225,0.06338028169014084,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.8013937282229965,0.156794425087108,0.041811846689895474
101,3/12/2005,0.8961038961038961,0.1038961038961039,0.0,0.6338028169014085,0.2676056338028169,0.09859154929577464,0.8840579710144928,0.11594202898550725,0.0,0.7638888888888888,0.1875,0.04861111111111111
101,3/13/2005,0.9342105263157895,0.06578947368421052,0.0,0.5985915492957746,0.36619718309859156,0.035211267605633804,0.7941176470588235,0.17647058823529413,0.029411764705882353,0.7342657342657343,0.24125874125874125,0.024475524475524476
101,3/14/2005,0.8533333333333334,0.14666666666666667,0.0,0.5211267605633803,0.3380281690140845,0.14084507042253522,0.7681159420289855,0.2318840579710145,0.0,0.6678321678321678,0.26223776223776224,0.06993006993006994
101,3/15/2005,0.961038961038961,0.03896103896103896,0.0,0.47183098591549294,0.4154929577464789,0.11267605633802817,0.7307692307692307,0.23076923076923078,0.038461538461538464,0.6605166051660517,0.2730627306273063,0.06642066420664207
104,2/19/2005,0.95,0.0375,0.0125,0.5185185185185185,0.4222222222222222,0.05925925925925926,0.8611111111111112,0.1388888888888889,0.0,0.7247386759581882,0.24390243902439024,0.0313588850174216
104,2/20/2005,0.9382716049382716,0.012345679012345678,0.04938271604938271,0.43703703703703706,0.4740740740740741,0.08888888888888889,0.8611111111111112,0.125,0.013888888888888888,0.6840277777777778,0.2569444444444444,0.059027777777777776
104,2/21/2005,0.9629629629629629,0.037037037037037035,0.0,0.6148148148148148,0.26666666666666666,0.11851851851851852,0.875,0.125,0.0,0.7777777777777778,0.16666666666666666,0.05555555555555555
104,2/22/2005,0.9753086419753086,0.024691358024691357,0.0,0.5925925925925926,0.2740740740740741,0.13333333333333333,0.7638888888888888,0.19444444444444445,0.041666666666666664,0.7430555555555556,0.1840277777777778,0.07291666666666667
104,2/23/2005,0.9753086419753086,0.024691358024691357,0.0,0.5916666666666667,0.325,0.08333333333333333,0.7183098591549296,0.22535211267605634,0.056338028169014086,0.7389705882352942,0.20955882352941177,0.051470588235294115
104,2/24/2005,0.9506172839506173,0.024691358024691357,0.024691358024691357,0.6666666666666666,0.14814814814814814,0.18518518518518517,0.8787878787878788,0.10606060606060606,0.015151515151515152,0.7978723404255319,0.10283687943262411,0.09929078014184398
104,2/25/2005,0.975,0.0,0.025,0.5149253731343284,0.40298507462686567,0.08208955223880597,0.971830985915493,0.028169014084507043,0.0,0.7578947368421053,0.19649122807017544,0.0456140350877193
104,2/26/2005,0.925,0.05,0.025,0.43703703703703706,0.45185185185185184,0.1111111111111111,0.7605633802816901,0.19718309859154928,0.04225352112676056,0.6538461538461539,0.2762237762237762,0.06993006993006994
104,2/27/2005,0.9753086419753086,0.024691358024691357,0.0,0.34074074074074073,0.4888888888888889,0.17037037037037037,0.8333333333333334,0.1527777777777778,0.013888888888888888,0.6423611111111112,0.2743055555555556,0.08333333333333333
104,2/28/2005,0.8641975308641975,0.1111111111111111,0.024691358024691357,0.4626865671641791,0.44029850746268656,0.09701492537313433,0.6388888888888888,0.2916666666666667,0.06944444444444445,0.6202090592334495,0.31010452961672474,0.06968641114982578
104,3/1/2005,1.0,0.0,0.0,0.4014084507042254,0.4788732394366197,0.11971830985915492,0.8985507246376812,0.10144927536231885,0.0,0.6805555555555556,0.2604166666666667,0.059027777777777776
104,3/2/2005,0.935064935064935,0.06493506493506493,0.0,0.48226950354609927,0.375886524822695,0.14184397163120568,0.927536231884058,0.07246376811594203,0.0,0.710801393728223,0.21951219512195122,0.06968641114982578
104,3/3/2005,0.9605263157894737,0.039473684210526314,0.0,0.4225352112676056,0.5211267605633803,0.056338028169014086,0.8260869565217391,0.13043478260869565,0.043478260869565216,0.662020905923345,0.29965156794425085,0.03832752613240418
104,3/4/2005,0.9736842105263158,0.02631578947368421,0.0,0.4295774647887324,0.4295774647887324,0.14084507042253522,0.7971014492753623,0.13043478260869565,0.07246376811594203,0.662020905923345,0.2508710801393728,0.08710801393728224
104,3/5/2005,0.974025974025974,0.025974025974025976,0.0,0.6056338028169014,0.30985915492957744,0.08450704225352113,0.8970588235294118,0.07352941176470588,0.029411764705882353,0.7735191637630662,0.17770034843205576,0.04878048780487805
104,3/6/2005,0.935064935064935,0.06493506493506493,0.0,0.4397163120567376,0.3191489361702128,0.24113475177304963,0.9130434782608695,0.08695652173913043,0.0,0.686411149825784,0.1951219512195122,0.11846689895470383
104,3/7/2005,0.935064935064935,0.06493506493506493,0.0,0.5035460992907801,0.2907801418439716,0.20567375886524822,0.8405797101449275,0.11594202898550725,0.043478260869565216,0.7003484320557491,0.18815331010452963,0.11149825783972125
104,3/8/2005,0.9333333333333333,0.04,0.02666666666666667,0.647887323943662,0.2887323943661972,0.06338028169014084,0.855072463768116,0.14492753623188406,0.0,0.7727272727272727,0.1888111888111888,0.038461538461538464
104,3/9/2005,0.974025974025974,0.025974025974025976,0.0,0.5492957746478874,0.323943661971831,0.1267605633802817,0.7971014492753623,0.2028985507246377,0.0,0.7222222222222222,0.2152777777777778,0.0625
104,3/10/2005,0.8961038961038961,0.1038961038961039,0.0,0.5422535211267606,0.33098591549295775,0.1267605633802817,0.8840579710144928,0.11594202898550725,0.0,0.71875,0.21875,0.0625
104,3/11/2005,0.8701298701298701,0.12987012987012986,0.0,0.6690140845070423,0.20422535211267606,0.1267605633802817,0.855072463768116,0.13043478260869565,0.014492753623188406,0.7673611111111112,0.16666666666666666,0.06597222222222222
104,3/12/2005,0.961038961038961,0.03896103896103896,0.0,0.5177304964539007,0.3829787234042553,0.09929078014184398,0.927536231884058,0.07246376811594203,0.0,0.735191637630662,0.21602787456445993,0.04878048780487805
104,3/13/2005,0.948051948051948,0.05194805194805195,0.0,0.6056338028169014,0.31690140845070425,0.07746478873239436,0.8405797101449275,0.15942028985507245,0.0,0.7534722222222222,0.20833333333333334,0.03819444444444445
104,3/14/2005,0.9178082191780822,0.0684931506849315,0.0136986301369863,0.5563380281690141,0.31690140845070425,0.1267605633802817,0.782608695652174,0.21739130434782608,0.0,0.704225352112676,0.22887323943661972,0.06690140845070422
104,3/15/2005,0.987012987012987,0.012987012987012988,0.0,0.5140845070422535,0.323943661971831,0.1619718309859155,0.3333333333333333,0.48333333333333334,0.18333333333333332,0.6057347670250897,0.2724014336917563,0.12186379928315412
402,3/20/2007,0.9861111111111112,0.013888888888888888,0.0,0.8571428571428571,0.1360544217687075,0.006802721088435374,0.7205882352941176,0.20588235294117646,0.07352941176470588,0.8571428571428571,0.12195121951219512,0.020905923344947737
402,3/21/2007,1.0,0.0,0.0,0.6232876712328768,0.273972602739726,0.10273972602739725,0.8529411764705882,0.14705882352941177,0.0,0.7735191637630662,0.17421602787456447,0.05226480836236934
402,3/22/2007,0.9863013698630136,0.0136986301369863,0.0,0.678082191780822,0.23972602739726026,0.0821917808219178,0.8970588235294118,0.10294117647058823,0.0,0.8083623693379791,0.14982578397212543,0.041811846689895474
402,4/3/2007,1.0,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.9076923076923077,0.09230769230769231,0.0,0.9409722222222222,0.059027777777777776,0.0
402,4/4/2007,0.9420289855072463,0.028985507246376812,0.028985507246376812,0.7142857142857143,0.18181818181818182,0.1038961038961039,0.9538461538461539,0.046153846153846156,0.0,0.8229166666666666,0.11458333333333333,0.0625
402,4/5/2007,0.9855072463768116,0.014492753623188406,0.0,0.8701298701298701,0.11038961038961038,0.01948051948051948,0.8769230769230769,0.12307692307692308,0.0,0.8993055555555556,0.09027777777777778,0.010416666666666666
402,4/10/2007,1.0,0.0,0.0,0.8507462686567164,0.09701492537313433,0.05223880597014925,0.9230769230769231,0.07692307692307693,0.0,0.9067164179104478,0.06716417910447761,0.026119402985074626
402,4/11/2007,1.0,0.0,0.0,0.7532467532467533,0.2012987012987013,0.045454545454545456,0.9384615384615385,0.046153846153846156,0.015384615384615385,0.8541666666666666,0.11805555555555555,0.027777777777777776
402,4/12/2007,1.0,0.0,0.0,0.7857142857142857,0.18831168831168832,0.025974025974025976,0.8,0.16923076923076924,0.03076923076923077,0.8402777777777778,0.1388888888888889,0.020833333333333332
402,4/13/2007,1.0,0.0,0.0,0.4965986394557823,0.3401360544217687,0.16326530612244897,NaN,NaN,NaN,0.6574074074074074,0.23148148148148148,0.1111111111111111
402,4/17/2007,1.0,0.0,0.0,0.84375,0.1375,0.01875,0.873015873015873,0.1111111111111111,0.015873015873015872,0.8854166666666666,0.10069444444444445,0.013888888888888888
402,4/18/2007,0.9692307692307692,0.03076923076923077,0.0,0.69375,0.23125,0.075,0.8888888888888888,0.09523809523809523,0.015873015873015872,0.7986111111111112,0.15625,0.04513888888888889
402,4/19/2007,0.9523809523809523,0.047619047619047616,0.0,0.68125,0.2375,0.08125,0.8571428571428571,0.12698412698412698,0.015873015873015872,0.7797202797202797,0.17132867132867133,0.04895104895104895
402,4/24/2007,0.9384615384615385,0.06153846153846154,0.0,0.625,0.29375,0.08125,0.7619047619047619,0.23809523809523808,0.0,0.7256944444444444,0.22916666666666666,0.04513888888888889
402,4/25/2007,0.9692307692307692,0.03076923076923077,0.0,0.47096774193548385,0.45161290322580644,0.07741935483870968,0.9444444444444444,0.0,0.05555555555555555,0.6640625,0.28125,0.0546875
402,4/26/2007,1.0,0.0,0.0,0.6540880503144654,0.27672955974842767,0.06918238993710692,0.9047619047619048,0.07936507936507936,0.015873015873015872,0.7867132867132867,0.17132867132867133,0.04195804195804196
402,5/1/2007,0.8813559322033898,0.11864406779661017,0.0,0.6686746987951807,0.3072289156626506,0.024096385542168676,0.819672131147541,0.16393442622950818,0.01639344262295082,0.7447552447552448,0.23776223776223776,0.017482517482517484
402,5/2/2007,0.9491525423728814,0.01694915254237288,0.03389830508474576,0.5882352941176471,0.29411764705882354,0.11764705882352941,0.8852459016393442,0.11475409836065574,0.0,0.7326007326007326,0.19413919413919414,0.07326007326007326
402,5/3/2007,0.9836065573770492,0.01639344262295082,0.0,0.6686746987951807,0.2891566265060241,0.04216867469879518,0.819672131147541,0.18032786885245902,0.0,0.7673611111111112,0.20833333333333334,0.024305555555555556
403,3/20/2007,0.9436619718309859,0.04225352112676056,0.014084507042253521,0.6896551724137931,0.25517241379310346,0.05517241379310345,0.7352941176470589,0.23529411764705882,0.029411764705882353,0.7640845070422535,0.19718309859154928,0.03873239436619718
403,3/21/2007,1.0,0.0,0.0,0.4383561643835616,0.4246575342465753,0.136986301369863,0.7794117647058824,0.14705882352941177,0.07352941176470588,0.662020905923345,0.2508710801393728,0.08710801393728224
403,3/22/2007,0.9444444444444444,0.027777777777777776,0.027777777777777776,0.5170068027210885,0.3333333333333333,0.14965986394557823,0.7941176470588235,0.14705882352941177,0.058823529411764705,0.6898954703832753,0.21254355400696864,0.0975609756097561
403,3/27/2007,0.8904109589041096,0.0958904109589041,0.0136986301369863,0.673469387755102,0.2789115646258503,0.047619047619047616,0.9264705882352942,0.07352941176470588,0.0,0.7881944444444444,0.1840277777777778,0.027777777777777776
403,3/28/2007,0.9315068493150684,0.0684931506849315,0.0,0.8493150684931506,0.1232876712328767,0.0273972602739726,0.8939393939393939,0.10606060606060606,0.0,0.8807017543859649,0.10526315789473684,0.014035087719298246
403,3/29/2007,0.9027777777777778,0.06944444444444445,0.027777777777777776,0.8299319727891157,0.14965986394557823,0.02040816326530612,0.7647058823529411,0.22058823529411764,0.014705882352941176,0.8327526132404182,0.14634146341463414,0.020905923344947737
403,3/30/2007,0.9863013698630136,0.0136986301369863,0.0,0.6027397260273972,0.2671232876712329,0.13013698630136986,0.5846153846153846,0.2923076923076923,0.12307692307692308,0.6971830985915493,0.20774647887323944,0.09507042253521127
403,4/3/2007,1.0,0.0,0.0,0.7058823529411765,0.22875816993464052,0.06535947712418301,0.8461538461538461,0.13846153846153847,0.015384615384615385,0.8083623693379791,0.15331010452961671,0.03832752613240418
403,4/4/2007,0.927536231884058,0.043478260869565216,0.028985507246376812,0.564935064935065,0.35714285714285715,0.07792207792207792,0.9076923076923077,0.09230769230769231,0.0,0.7291666666666666,0.2222222222222222,0.04861111111111111
403,4/5/2007,0.9130434782608695,0.08695652173913043,0.0,0.6038961038961039,0.2857142857142857,0.11038961038961038,0.7538461538461538,0.23076923076923078,0.015384615384615385,0.7118055555555556,0.22569444444444445,0.0625
403,4/10/2007,0.9710144927536232,0.028985507246376812,0.0,0.5294117647058824,0.39215686274509803,0.0784313725490196,0.8615384615384616,0.12307692307692308,0.015384615384615385,0.710801393728223,0.24390243902439024,0.04529616724738676
403,4/11/2007,0.9692307692307692,0.03076923076923077,0.0,0.6688311688311688,0.2727272727272727,0.05844155844155844,0.7538461538461538,0.2,0.046153846153846156,0.7570422535211268,0.2007042253521127,0.04225352112676056
403,4/12/2007,0.9090909090909091,0.06060606060606061,0.030303030303030304,0.6233766233766234,0.3051948051948052,0.07142857142857142,0.8769230769230769,0.12307692307692308,0.0,0.7473684210526316,0.20701754385964913,0.0456140350877193
403,4/13/2007,0.9692307692307692,0.03076923076923077,0.0,0.6462585034013606,0.23129251700680273,0.12244897959183673,NaN,NaN,NaN,0.7452830188679245,0.16981132075471697,0.08490566037735849
403,4/17/2007,0.9846153846153847,0.015384615384615385,0.0,0.6125,0.325,0.0625,0.873015873015873,0.1111111111111111,0.015873015873015872,0.7534722222222222,0.20833333333333334,0.03819444444444445
403,4/18/2007,0.9538461538461539,0.046153846153846156,0.0,0.68125,0.275,0.04375,0.9047619047619048,0.09523809523809523,0.0,0.7916666666666666,0.1840277777777778,0.024305555555555556
403,4/19/2007,0.9692307692307692,0.03076923076923077,0.0,0.78125,0.18125,0.0375,0.8412698412698413,0.15873015873015872,0.0,0.8368055555555556,0.1423611111111111,0.020833333333333332
403,4/24/2007,0.9692307692307692,0.015384615384615385,0.015384615384615385,0.56875,0.36875,0.0625,0.8571428571428571,0.12698412698412698,0.015873015873015872,0.7222222222222222,0.2361111111111111,0.041666666666666664
