ID,Cow_ID,FixDate,FixTime,Northing,Easting
19485,4575_47RC,2018-12-15,19:50:35,3625984.5,539368.93
19486,4575_47RC,2018-12-15,20:00:36,3625964.4,539386.1
19487,4575_47RC,2018-12-15,20:10:58,3625958.5,539386.7
19488,4575_47RC,2018-12-15,20:20:46,3625947.8,539369.55
19489,4575_47RC,2018-12-15,20:30:40,3625936.4,539382.44
19490,4575_47RC,2018-12-15,20:40:35,3625952.5,539363.73
19491,4575_47RC,2018-12-15,20:50:37,3625940.7,539351.18
19492,4575_47RC,2018-12-15,21:00:37,3625764.4,539497.92
19493,4575_47RC,2018-12-15,21:10:30,3625761.7,539498.63
19494,4575_47RC,2018-12-15,21:20:36,3625763.3,539498.26
19495,4575_47RC,2018-12-15,21:30:33,3625761.7,539499.17
19496,4575_47RC,2018-12-15,21:40:36,3625763.7,539497.73
19497,4575_47RC,2018-12-15,21:50:37,3625763.7,539496.67
19498,4575_47RC,2018-12-15,22:00:28,3625765.5,539499.76
19499,4575_47RC,2018-12-15,22:10:48,3625760.8,539498.37
19500,4575_47RC,2018-12-15,22:20:36,3625762.2,539497.5
19501,4575_47RC,2018-12-15,22:30:41,3625763.9,539497.26
19502,4575_47RC,2018-12-15,22:40:41,3625763.4,539498.7
19503,4575_47RC,2018-12-15,22:50:38,3625765.4,539497.75
19504,4575_47RC,2018-12-15,23:00:36,3625763.3,539495.42
19505,4575_47RC,2018-12-15,23:10:29,3625762.4,539495.99
19506,4575_47RC,2018-12-15,23:20:50,3625762.2,539497.74
19507,4575_47RC,2018-12-15,23:30:37,3625762.1,539499.14
19508,4575_47RC,2018-12-15,23:40:34,3625762.6,539496.7
19509,4575_47RC,2018-12-15,23:50:41,3625668.1,539548.04
19510,4575_47RC,2018-12-16,0:00:46,3625628.5,539513.08
19511,4575_47RC,2018-12-16,0:10:32,3625604.8,539494.98
19512,4575_47RC,2018-12-16,0:20:38,3625604,539492.6
19513,4575_47RC,2018-12-16,0:30:34,3625692.2,539403.3
19514,4575_47RC,2018-12-16,0:40:47,3625760.8,539321.89
19515,4575_47RC,2018-12-16,0:50:30,3625767.6,539324.11
19516,4575_47RC,2018-12-16,1:00:29,3625754.1,539311.94
19517,4575_47RC,2018-12-16,1:10:36,3625749.1,539302.64
19518,4575_47RC,2018-12-16,1:20:45,3625686,539198.85
19519,4575_47RC,2018-12-16,1:30:54,3625644.2,539199.54
19520,4575_47RC,2018-12-16,1:40:34,3625664.1,539215.35
19521,4575_47RC,2018-12-16,1:50:43,3625649.3,539202.68
19522,4575_47RC,2018-12-16,2:00:43,3625799.3,539126.49
19523,4575_47RC,2018-12-16,2:11:06,3625805.4,539131.72
19524,4575_47RC,2018-12-16,2:20:49,3625835.7,539100.48
19525,4575_47RC,2018-12-16,2:30:34,3625840,539100.7
19526,4575_47RC,2018-12-16,2:40:39,3625835.3,539107.17
19527,4575_47RC,2018-12-16,2:50:27,3625839.7,539091.5
19528,4575_47RC,2018-12-16,3:00:54,3625841.1,539103.71
19529,4575_47RC,2018-12-16,3:10:32,3625848.8,539097.05
19530,4575_47RC,2018-12-16,3:21:12,3625839.6,539101.14
19531,4575_47RC,2018-12-16,3:30:48,3625850,539095.7
19532,4575_47RC,2018-12-16,3:40:42,3625838.4,539103.47
19533,4575_47RC,2018-12-16,3:50:35,3625833.8,539094.43
19534,4575_47RC,2018-12-16,4:00:51,3625833.1,539102.34
19535,4575_47RC,2018-12-16,4:10:37,3625840.7,539096.61
19536,4575_47RC,2018-12-16,4:20:35,3625834.2,539103.8
19537,4575_47RC,2018-12-16,4:30:43,3625836.3,539105.61
19538,4575_47RC,2018-12-16,4:40:35,3625830.2,539095.41
19539,4575_47RC,2018-12-16,4:50:33,3625840,539104.17
19540,4575_47RC,2018-12-16,5:00:26,3625830.1,539104.65
19541,4575_47RC,2018-12-16,5:10:39,3625837.4,539101.08
19542,4575_47RC,2018-12-16,5:21:09,3625831.4,539108.42
19543,4575_47RC,2018-12-16,5:31:06,3625836.3,539107.23
19544,4575_47RC,2018-12-16,5:41:09,3625826.2,539103.75
19545,4575_47RC,2018-12-16,5:50:59,3625832.7,539100.5
19546,4575_47RC,2018-12-16,6:01:36,3625829.5,539101.05
19547,4575_47RC,2018-12-16,6:10:37,3625833.5,539105.31
19548,4575_47RC,2018-12-16,6:20:38,3625850.9,539096.18
19549,4575_47RC,2018-12-16,6:31:05,3625828.5,539110.51
19550,4575_47RC,2018-12-16,6:40:58,3625833.2,539093.76
19551,4575_47RC,2018-12-16,6:50:45,3625837.6,539102.98
19552,4575_47RC,2018-12-16,7:00:58,3625828.5,539109.75
19553,4575_47RC,2018-12-16,7:10:27,3625828.5,539128.01
19554,4575_47RC,2018-12-16,7:20:49,3625837.7,539100.92
19555,4575_47RC,2018-12-16,7:30:39,3625834.2,539107
19556,4575_47RC,2018-12-16,7:40:38,3625839.4,539106.85
19557,4575_47RC,2018-12-16,7:50:33,3625837.6,539102.85
19558,4575_47RC,2018-12-16,8:00:48,3625839.6,539106.04
19559,4575_47RC,2018-12-16,8:10:42,3625830.8,539104.95
19560,4575_47RC,2018-12-16,8:20:36,3625829.3,539099.26
19561,4575_47RC,2018-12-16,8:30:48,3625828.8,539106.63
19562,4575_47RC,2018-12-16,8:40:48,3625836.7,539106.67
19563,4575_47RC,2018-12-16,8:50:42,3625832.7,539097.92
19564,4575_47RC,2018-12-16,9:00:54,3625837.5,539105.86
19565,4575_47RC,2018-12-16,9:10:37,3625846,539190.02
19566,4575_47RC,2018-12-16,9:20:31,3625761.6,539315.57
19567,4575_47RC,2018-12-16,9:30:35,3625762,539328.5
19568,4575_47RC,2018-12-16,9:40:41,3625750.6,539345.51
19569,4575_47RC,2018-12-16,9:50:40,3625774.7,539369.56
19570,4575_47RC,2018-12-16,10:00:37,3625899.4,539323.9
19571,4575_47RC,2018-12-16,10:10:48,3625907.6,539322.25
19572,4575_47RC,2018-12-16,10:20:37,3625936,539318.81
19573,4575_47RC,2018-12-16,10:30:36,3626012.9,539251.59
19574,4575_47RC,2018-12-16,10:40:57,3626042.9,539247.94
19575,4575_47RC,2018-12-16,10:50:34,3626075.7,539203.83
19576,4575_47RC,2018-12-16,11:00:34,3626115.3,539089.31
19577,4575_47RC,2018-12-16,11:10:48,3626130.5,538837.27
19578,4575_47RC,2018-12-16,11:20:36,3626132.1,538818.08
19579,4575_47RC,2018-12-16,11:30:34,3626166,538808.95
19580,4575_47RC,2018-12-16,11:40:37,3626199.2,538806.53
19581,4575_47RC,2018-12-16,11:50:36,3626184.7,538824.05
19582,4575_47RC,2018-12-16,12:00:43,3626149.1,538846.97
19583,4575_47RC,2018-12-16,12:10:48,3626125.7,538867.61
19584,4575_47RC,2018-12-16,12:20:49,3626144.8,538906.77
19585,4575_47RC,2018-12-16,12:30:43,3626140.1,538926.15
19586,4575_47RC,2018-12-16,12:40:29,3626143,538926.47
19587,4575_47RC,2018-12-16,12:50:39,3626135.7,538928.01
19588,4575_47RC,2018-12-16,13:00:49,3626126.9,538923.32
19589,4575_47RC,2018-12-16,13:10:35,3626134.5,538926.54
19590,4575_47RC,2018-12-16,13:20:36,3626137.4,538918.8
19591,4575_47RC,2018-12-16,13:30:36,3626135.5,538924.29
19592,4575_47RC,2018-12-16,13:40:36,3626134.9,538920.42
19593,4575_47RC,2018-12-16,13:50:36,3626135.7,538923.33
19594,4575_47RC,2018-12-16,14:00:39,3626133.8,538922.45
19595,4575_47RC,2018-12-16,14:10:36,3626128.7,538848.06
19596,4575_47RC,2018-12-16,14:20:34,3626120.8,538845.86
19597,4575_47RC,2018-12-16,14:30:38,3626119.9,538825.18
19598,4575_47RC,2018-12-16,14:40:35,3626138.7,538809.76
19599,4575_47RC,2018-12-16,14:50:48,3626116.4,538836.96
19600,4575_47RC,2018-12-16,15:00:37,3626137.2,539049.92
19601,4575_47RC,2018-12-16,15:10:37,3626255.7,539379.67
19602,4575_47RC,2018-12-16,15:20:42,3626218.6,539356.43
19603,4575_47RC,2018-12-16,15:30:36,3626171.2,539200.31
19604,4575_47RC,2018-12-16,15:40:36,3626217.1,538947.62
19605,4575_47RC,2018-12-16,15:50:42,3626203.1,538845.85
19606,4575_47RC,2018-12-16,16:00:33,3626210.6,538732.88
19607,4575_47RC,2018-12-16,16:10:32,3626243.7,538615.51
19608,4575_47RC,2018-12-16,16:20:33,3626182.1,538595.07
19609,4575_47RC,2018-12-16,16:30:52,3626077.3,538648.36
19610,4575_47RC,2018-12-16,16:40:42,3626093.6,538634.62
19611,4575_47RC,2018-12-16,16:50:36,3625982.6,538663.72
19612,4575_47RC,2018-12-16,17:00:43,3625981.6,538670.9
19613,4575_47RC,2018-12-16,17:10:35,3625996.8,538724.54
19614,4575_47RC,2018-12-16,17:20:46,3626023.6,538732.11
19615,4575_47RC,2018-12-16,17:30:34,3626129.5,538815.1
19616,4575_47RC,2018-12-16,17:40:38,3626224.1,538810.7
19617,4575_47RC,2018-12-16,17:50:48,3626252.2,538792.32
19618,4575_47RC,2018-12-16,18:00:39,3626234.4,538770.78
19619,4575_47RC,2018-12-16,18:10:36,3626257.3,538753.36
19620,4575_47RC,2018-12-16,18:20:36,3626267.9,538749.41
19621,4575_47RC,2018-12-16,18:30:33,3626286,538752.6
19622,4575_47RC,2018-12-16,18:40:44,3626231.4,538782.96
19623,4575_47RC,2018-12-16,18:50:36,3626201.3,538840.89
19624,4575_47RC,2018-12-16,19:00:52,3626199.4,538844.41
19625,4575_47RC,2018-12-16,19:10:43,3626178.7,538855.86
19626,4575_47RC,2018-12-16,19:20:49,3626181.3,538857.98
19627,4575_47RC,2018-12-16,19:30:37,3626202.4,538853.32
19628,4575_47RC,2018-12-16,19:40:41,3626221.7,538859.23
19629,4575_47RC,2018-12-16,19:50:38,3626234.6,538825.7
19630,4575_47RC,2018-12-16,20:00:37,3626262,538808.81
19631,4575_47RC,2018-12-16,20:10:37,3626249.2,538790.52
19632,4575_47RC,2018-12-16,20:20:36,3626250,538800.89
19633,4575_47RC,2018-12-16,20:30:42,3626260.9,538782.09
19634,4575_47RC,2018-12-16,20:40:42,3626348.4,538712.68
19635,4575_47RC,2018-12-16,20:50:45,3626348.4,538630.48
19636,4575_47RC,2018-12-16,21:00:48,3626328.4,538616.99
19637,4575_47RC,2018-12-16,21:10:36,3626327,538597.12
19638,4575_47RC,2018-12-16,21:20:52,3626388.2,538641.66
19639,4575_47RC,2018-12-16,21:30:41,3626400.7,538661.09
19640,4575_47RC,2018-12-16,21:40:42,3626406.3,538661.26
19641,4575_47RC,2018-12-16,21:50:42,3626404.7,538662.7
19642,4575_47RC,2018-12-16,22:00:38,3626407,538659.93
19643,4575_47RC,2018-12-16,22:10:47,3626410.6,538661.16
19644,4575_47RC,2018-12-16,22:20:43,3626414.5,538652.4
19645,4575_47RC,2018-12-16,22:30:29,3626409.3,538664.16
19646,4575_47RC,2018-12-16,22:40:31,3626413.5,538657.43
19647,4575_47RC,2018-12-16,22:50:40,3626413.2,538659.8
19648,4575_47RC,2018-12-16,23:00:39,3626403.8,538653.78
19649,4575_47RC,2018-12-16,23:10:48,3626401.7,538646.57
19650,4575_47RC,2018-12-16,23:20:36,3626407.3,538651.23
19651,4575_47RC,2018-12-16,23:30:42,3626407.4,538656.78
19652,4575_47RC,2018-12-16,23:40:43,3626403.7,538656.16
19653,4575_47RC,2018-12-16,23:50:48,3626400.6,538662.37
19654,4739_31RC,2018-11-19,13:00:49,3625109.3,539909.43
19655,4739_31RC,2018-11-19,13:10:35,3625113.1,539910.9
19656,4739_31RC,2018-11-19,13:20:36,3625115.2,539903.66
19657,4739_31RC,2018-11-19,13:30:48,3625114.6,539910.58
19658,4739_31RC,2018-11-19,13:40:35,3625113.1,539891.28
19659,4739_31RC,2018-11-19,13:50:31,3625106.3,539905.28
19660,4739_31RC,2018-11-19,14:00:31,3625119.2,539899.35
19661,4739_31RC,2018-11-19,14:10:36,3625111.8,539900.89
19662,4739_31RC,2018-11-19,14:20:42,3625107.4,539899.82
19663,4739_31RC,2018-11-19,14:30:36,3625115.8,539898.32
19664,4739_31RC,2018-11-19,14:40:42,3625115,539894.89
19665,4739_31RC,2018-11-19,14:50:48,3625116.8,539901.32
19666,4739_31RC,2018-11-19,15:00:30,3625115.4,539904.1
19667,4739_31RC,2018-11-19,15:10:36,3625116.8,539902.3
19668,4739_31RC,2018-11-19,15:20:34,3625159,539949.93
19669,4739_31RC,2018-11-19,15:30:36,3625158.7,539963.9
19670,4739_31RC,2018-11-19,15:40:37,3625172.6,539963.48
19671,4739_31RC,2018-11-19,15:50:34,3625179,539966.24
19672,4739_31RC,2018-11-19,16:00:36,3625377.6,539868.42
19673,4739_31RC,2018-11-19,16:10:30,3625453.9,539807.12
19674,4739_31RC,2018-11-19,16:20:42,3625422.3,539825.77
19675,4739_31RC,2018-11-19,16:30:33,3625377.5,539796.58
19676,4739_31RC,2018-11-19,16:40:36,3625447.9,539813.78
19677,4739_31RC,2018-11-19,16:50:41,3625455,539787.45
19678,4739_31RC,2018-11-19,17:00:42,3625477.8,539767.09
19679,4739_31RC,2018-11-19,17:10:50,3625471.1,539757.7
19680,4739_31RC,2018-11-19,17:20:34,3625484.3,539731.36
19681,4739_31RC,2018-11-19,17:30:32,3625479.6,539729.98
19682,4739_31RC,2018-11-19,17:40:36,3625550.5,539728.35
19683,4739_31RC,2018-11-19,17:50:36,3625554.9,539741.81
19684,4739_31RC,2018-11-19,18:00:32,3625673.8,539830.78
19685,4739_31RC,2018-11-19,18:10:30,3625772.4,539940.98
19686,4739_31RC,2018-11-19,18:20:37,3625568.2,540169.27
19687,4739_31RC,2018-11-19,18:30:43,3625511.7,540171.14
19688,4739_31RC,2018-11-19,18:40:29,3625481.3,540247.93
19689,4739_31RC,2018-11-19,18:50:48,3625460.1,540249.38
19690,4739_31RC,2018-11-19,19:00:28,3625443.3,540245.74
19691,4739_31RC,2018-11-19,19:10:57,3625427.1,540274.49
19692,4739_31RC,2018-11-19,19:20:36,3625392.2,540310.09
19693,4739_31RC,2018-11-19,19:31:01,3625356.4,540349.78
19694,4739_31RC,2018-11-19,19:40:45,3625330.7,540365.62
19695,4739_31RC,2018-11-19,19:50:32,3625294.6,540340.77
19696,4739_31RC,2018-11-19,20:00:33,3625297,540392.25
19697,4739_31RC,2018-11-19,20:10:29,3625318,540388.01
19698,4739_31RC,2018-11-19,20:20:34,3625388.9,540393.15
19699,4739_31RC,2018-11-19,20:30:47,3625427,540352.82
19700,4739_31RC,2018-11-19,20:40:36,3625397.7,540381.93
19701,4739_31RC,2018-11-19,20:50:36,3625382.9,540356.6
19702,4739_31RC,2018-11-19,21:00:38,3625494.5,540255.37
19703,4739_31RC,2018-11-19,21:10:48,3625389.3,540352.46
19704,4739_31RC,2018-11-19,21:20:47,3625391.3,540350.58
19705,4739_31RC,2018-11-19,21:30:35,3625396.8,540352.17
19706,4739_31RC,2018-11-19,21:40:31,3625387.2,540352.44
19707,4739_31RC,2018-11-19,21:50:33,3625401.3,540376.87
19708,4739_31RC,2018-11-19,22:00:32,3625387.1,540351.35
19709,4739_31RC,2018-11-19,22:10:31,3625393.1,540365.9
19710,4739_31RC,2018-11-19,22:20:46,3625394.1,540358.09
19711,4739_31RC,2018-11-19,22:30:55,3625394,540357.59
19712,4739_31RC,2018-11-19,22:40:38,3625396.5,540354.54
19713,4739_31RC,2018-11-19,22:50:36,3625398.3,540364.6
19714,4739_31RC,2018-11-19,23:00:36,3625398.8,540351.9
19715,4739_31RC,2018-11-19,23:11:08,3625387.8,540361.83
19716,4739_31RC,2018-11-19,23:20:42,3625395.5,540359.07
19717,4739_31RC,2018-11-19,23:30:37,3625380.4,540356.29
19718,4739_31RC,2018-11-19,23:40:45,3625390,540360.18
19719,4739_31RC,2018-11-19,23:50:34,3625397.2,540353.21
19720,4739_31RC,2018-11-20,0:00:33,3625398.6,540346.18
19721,4739_31RC,2018-11-20,0:10:53,3625403.9,540354.09
19722,4739_31RC,2018-11-20,0:20:36,3625378.2,540364.99
19723,4739_31RC,2018-11-20,0:30:51,3625380.8,540366.62
19724,4739_31RC,2018-11-20,0:41:09,3625389.4,540361.54
19725,4739_31RC,2018-11-20,0:50:32,3625395.4,540343.28
19726,4739_31RC,2018-11-20,1:00:48,3625400.2,540341.28
19727,4739_31RC,2018-11-20,1:10:48,3625415.7,540328.52
19728,4739_31RC,2018-11-20,1:20:36,3625393.9,540353.01
19729,4739_31RC,2018-11-20,1:30:33,3625396.1,540358.18
19730,4739_31RC,2018-11-20,1:40:36,3625381.7,540357.57
19731,4739_31RC,2018-11-20,1:50:35,3625388,540354
19732,4739_31RC,2018-11-20,2:00:31,3625398.7,540351.22
19733,4739_31RC,2018-11-20,2:10:36,3625399.5,540352.68
19734,4739_31RC,2018-11-20,2:20:32,3625385.6,540357.29
19735,4739_31RC,2018-11-20,2:30:35,3625393.6,540356.5
19736,4739_31RC,2018-11-20,2:40:48,3625389.6,540354.85
19737,4739_31RC,2018-11-20,2:50:36,3625385.4,540362.31
19738,4739_31RC,2018-11-20,3:01:11,3625398.7,540352.06
19739,4739_31RC,2018-11-20,3:10:33,3625393.9,540352.88
19740,4739_31RC,2018-11-20,3:20:27,3625392.1,540349.25
19741,4739_31RC,2018-11-20,3:30:34,3625389.7,540356.72
19742,4739_31RC,2018-11-20,3:40:35,3625387.2,540358.12
19743,4739_31RC,2018-11-20,3:50:36,3625387.2,540356.14
19744,4739_31RC,2018-11-20,4:00:48,3625398.3,540355.1
19745,4739_31RC,2018-11-20,4:10:33,3625399,540357.52
19746,4739_31RC,2018-11-20,4:20:33,3625388.2,540350.33
19747,4739_31RC,2018-11-20,4:30:36,3625386.8,540353.35
19748,4739_31RC,2018-11-20,4:40:36,3625390.6,540352.16
19749,4739_31RC,2018-11-20,4:50:33,3625387.2,540355.12
19750,4739_31RC,2018-11-20,5:00:34,3625391.7,540355.54
19751,4739_31RC,2018-11-20,5:10:33,3625396.2,540350.95
19752,4739_31RC,2018-11-20,5:20:27,3625384.6,540356.9
19753,4739_31RC,2018-11-20,5:30:29,3625380.5,540360.5
19754,4739_31RC,2018-11-20,5:40:35,3625399.5,540339.31
19755,4739_31RC,2018-11-20,5:50:35,3625388.5,540360.13
19756,4739_31RC,2018-11-20,6:00:51,3625390.1,540350.32
19757,4739_31RC,2018-11-20,6:10:39,3625403.4,540346.29
19758,4739_31RC,2018-11-20,6:20:31,3625386.6,540356.5
19759,4739_31RC,2018-11-20,6:30:34,3625393.4,540349.76
19760,4739_31RC,2018-11-20,6:40:34,3625396.5,540359.92
19761,4739_31RC,2018-11-20,6:50:30,3625397.4,540366.06
19762,4739_31RC,2018-11-20,7:00:44,3625388.8,540345.8
19763,4739_31RC,2018-11-20,7:10:39,3625386.2,540351.58
19764,4739_31RC,2018-11-20,7:21:08,3625392.8,540330.93
19765,4739_31RC,2018-11-20,7:30:57,3625393.1,540327.05
19766,4739_31RC,2018-11-20,7:41:02,3625398,540321.33
19767,4739_31RC,2018-11-20,7:50:42,3625400.8,540323.64
19768,4739_31RC,2018-11-20,8:01:09,3625401.4,540314.04
19769,4739_31RC,2018-11-20,8:10:54,3625410.3,540311.76
19770,4739_31RC,2018-11-20,8:20:36,3625402.2,540308.36
19771,4739_31RC,2018-11-20,8:30:26,3625403.8,540315.4
19772,4739_31RC,2018-11-20,8:40:35,3625408.1,540317.89
19773,4739_31RC,2018-11-20,8:50:39,3625420.2,540283.96
19774,4739_31RC,2018-11-20,9:01:17,3625420.3,540262.75
19775,4739_31RC,2018-11-20,9:10:42,3625414.4,540254.24
19776,4739_31RC,2018-11-20,9:20:34,3625397.1,540233.24
19777,4739_31RC,2018-11-20,9:30:36,3625361.7,540241.37
19778,4739_31RC,2018-11-20,9:40:48,3625350.6,540233.27
19779,4739_31RC,2018-11-20,9:50:41,3625380.4,540208.2
19780,4739_31RC,2018-11-20,10:00:42,3625508.3,540178.17
19781,4739_31RC,2018-11-20,10:10:48,3625514.3,540171.52
19782,4739_31RC,2018-11-20,10:20:27,3625515.2,540171.78
19783,4739_31RC,2018-11-20,10:30:36,3625561.8,540162.46
19784,4739_31RC,2018-11-20,10:40:35,3625616.2,540172.1
19785,4739_31RC,2018-11-20,10:50:35,3625656.4,540204.32
19786,4739_31RC,2018-11-20,11:00:34,3625822.6,540103.1
19787,4739_31RC,2018-11-20,11:10:36,3625835,540006.39
19788,4739_31RC,2018-11-20,11:20:30,3625894.1,539734.96
19789,4739_31RC,2018-11-20,11:30:34,3625892.3,539710.25
19790,4739_31RC,2018-11-20,11:40:33,3625875.7,539673.83
19791,4739_31RC,2018-11-20,11:50:39,3625899.1,539560.81
19792,4739_31RC,2018-11-20,12:00:32,3625935.1,539539.46
19793,4739_31RC,2018-11-20,12:10:33,3625946.2,539531.48
19794,4739_31RC,2018-11-20,12:20:52,3626091.4,539495.49
19795,4739_31RC,2018-11-20,12:30:34,3626130.2,539470.52
19796,4739_31RC,2018-11-20,12:40:42,3626131.7,539470.26
19797,4739_31RC,2018-11-20,12:50:36,3626128.7,539470.84
19798,4739_31RC,2018-11-20,13:00:49,3626124.2,539468.78
19799,4739_31RC,2018-11-20,13:10:36,3626126.8,539470.38
19800,4739_31RC,2018-11-20,13:20:32,3626124.2,539469.5
19801,4739_31RC,2018-11-20,13:30:28,3626126.8,539468.19
19802,4739_31RC,2018-11-20,13:40:33,3626125.5,539472.07
19803,4739_31RC,2018-11-20,13:50:34,3626128.2,539468.27
19804,4739_31RC,2018-11-20,14:00:36,3626123.7,539470.65
19805,4739_31RC,2018-11-20,14:10:28,3626140.7,539454.4
19806,4739_31RC,2018-11-20,14:20:32,3626146.3,539453.81
19807,4739_31RC,2018-11-20,14:30:38,3626133.6,539454.35
19808,4739_31RC,2018-11-20,14:40:35,3626139,539457.13
19809,4739_31RC,2018-11-20,14:50:35,3626137.4,539457.53
19810,4739_31RC,2018-11-20,15:00:49,3626137.3,539457.8
19811,4739_31RC,2018-11-20,15:10:36,3626140.9,539456.14
19812,4739_31RC,2018-11-20,15:20:34,3626141.5,539457.68
19813,4739_31RC,2018-11-20,15:30:42,3626139,539456.28
19814,4739_31RC,2018-11-20,15:40:41,3626138.3,539448.12
19815,4739_31RC,2018-11-20,15:50:30,3626161,539296.12
19816,4739_31RC,2018-11-20,16:00:30,3626153,539138.05
19817,4739_31RC,2018-11-20,16:10:21,3626171.5,539048.79
19818,4739_31RC,2018-11-20,16:20:38,3626156.5,539005.33
19819,4739_31RC,2018-11-20,16:30:48,3626176.9,538978.53
19820,4739_31RC,2018-11-20,16:40:40,3626179.8,538957.44
19821,4739_31RC,2018-11-20,16:50:36,3626198.9,538963.07
19822,4739_31RC,2018-11-20,17:00:41,3626217,538968.4
19823,4739_31RC,2018-11-20,17:10:31,3626225.6,538970.04
19824,4739_31RC,2018-11-20,17:20:36,3626219.1,538963.56
19825,4739_31RC,2018-11-20,17:30:37,3626232.5,538942.88
19826,4739_31RC,2018-11-20,17:40:32,3626233.5,538933.67
19827,4739_31RC,2018-11-20,17:50:37,3626242.7,538925.04
19828,4739_31RC,2018-11-20,18:01:02,3626239.1,538919.62
19829,4739_31RC,2018-11-20,18:10:32,3626237.5,538938.98
19830,4739_31RC,2018-11-20,18:20:36,3626236,538932.56
19831,4739_31RC,2018-11-20,18:30:30,3626250,538937.97
19832,4739_31RC,2018-11-20,18:40:36,3626318.1,538832.57
19833,4739_31RC,2018-11-20,18:50:48,3626259.7,538771.04
19834,4739_31RC,2018-11-20,19:00:28,3626128.7,538734.87
19835,4739_31RC,2018-11-20,19:10:36,3626087.5,538709.43
19836,4739_31RC,2018-11-20,19:20:48,3626024.7,538662.54
19837,4739_31RC,2018-11-20,19:30:36,3626026.4,538666.09
19838,4739_31RC,2018-11-20,19:40:30,3625999.5,538634.95
19839,4739_31RC,2018-11-20,19:50:45,3626005.5,538639.82
19840,4739_31RC,2018-11-20,20:00:36,3625994.4,538645.2
19841,4739_31RC,2018-11-20,20:10:40,3625993.1,538651.97
19842,4739_31RC,2018-11-20,20:20:39,3625987.5,538673.93
19843,4739_31RC,2018-11-20,20:30:41,3626028.9,538671
19844,4739_31RC,2018-11-20,20:40:30,3626033,538664.4
19845,4739_31RC,2018-11-20,20:50:33,3626038.4,538645.88
19846,4739_31RC,2018-11-20,21:00:40,3626040.7,538646.73
19847,4739_31RC,2018-11-20,21:10:36,3626043.9,538641.7
19848,4739_31RC,2018-11-20,21:20:48,3626057,538643.89
19849,4739_31RC,2018-11-20,21:30:26,3626053.2,538637.22
19850,4739_31RC,2018-11-20,21:40:49,3626041.3,538642.49
19851,4739_31RC,2018-11-20,21:50:35,3626043.4,538641.31
19852,4739_31RC,2018-11-20,22:00:32,3626053.2,538647.83
19853,4739_31RC,2018-11-20,22:10:40,3626040.8,538635.65
19854,4739_31RC,2018-11-20,22:20:36,3626041.5,538640.51
19855,4739_31RC,2018-11-20,22:30:42,3626043.1,538640.82
19856,4739_31RC,2018-11-20,22:40:30,3626043.7,538636.92
19857,4739_31RC,2018-11-20,22:50:36,3626055.2,538637.52
19858,4739_31RC,2018-11-20,23:00:34,3626065.9,538618.75
19859,4739_31RC,2018-11-20,23:10:34,3626068,538631.2
19860,4739_31RC,2018-11-20,23:20:48,3626068.3,538627.61
19861,4739_31RC,2018-11-20,23:30:36,3626064.9,538647.6
19862,4739_31RC,2018-11-20,23:41:05,3626075.2,538625.79
19863,4739_31RC,2018-11-20,23:50:38,3626097.2,538604.27
19864,4739_31RC,2018-11-21,0:00:33,3626082.2,538577.84
19865,4739_31RC,2018-11-21,0:10:31,3626101.6,538556.41
19866,4739_31RC,2018-11-21,0:20:51,3626151.5,538516.28
19867,4739_31RC,2018-11-21,0:30:34,3626169.2,538490.19
19868,4739_31RC,2018-11-21,0:40:38,3626185.3,538519.89
19869,4739_31RC,2018-11-21,0:50:31,3626189.8,538610.87
19870,4739_31RC,2018-11-21,1:00:36,3626188.8,538635.12
19871,4739_31RC,2018-11-21,1:10:42,3626168.8,538646.81
19872,4739_31RC,2018-11-21,1:20:49,3626153.4,538640.78
19873,4739_31RC,2018-11-21,1:30:34,3626124.8,538651.63
19874,4739_31RC,2018-11-21,1:40:55,3626106.1,538656.14
19875,4739_31RC,2018-11-21,1:50:35,3626026.6,538665.18
19876,4739_31RC,2018-11-21,2:00:36,3626023.9,538672.92
19877,4739_31RC,2018-11-21,2:10:37,3626028.7,538665.88
19878,4739_31RC,2018-11-21,2:20:36,3626040.7,538652.66
19879,4739_31RC,2018-11-21,2:30:35,3626045,538649.42
19880,4739_31RC,2018-11-21,2:40:50,3626022.8,538656.67
19881,4739_31RC,2018-11-21,2:50:36,3626037.1,538650.23
19882,4739_31RC,2018-11-21,3:00:46,3626044.6,538644.12
19883,4739_31RC,2018-11-21,3:10:29,3626033.4,538651.94
19884,4739_31RC,2018-11-21,3:20:44,3626030.9,538653.4
19885,4739_31RC,2018-11-21,3:30:51,3626037.6,538637.79
19886,4739_31RC,2018-11-21,3:41:11,3626030.5,538667.59
19887,4739_31RC,2018-11-21,3:50:40,3626033.9,538645.69
19888,4739_31RC,2018-11-21,4:00:53,3626042.4,538647.93
19889,4739_31RC,2018-11-21,4:10:47,3626017,538653.36
19890,4739_31RC,2018-11-21,4:20:30,3626045,538650.33
19891,4739_31RC,2018-11-21,4:30:30,3626030.5,538658.17
19892,4739_31RC,2018-11-21,4:40:36,3626036.3,538643.91
19893,4739_31RC,2018-11-21,4:50:34,3626046.8,538668.69
19894,4739_31RC,2018-11-21,5:00:42,3626033.7,538659.61
19895,4739_31RC,2018-11-21,5:10:36,3626045.4,538660.69
19896,4739_31RC,2018-11-21,5:20:48,3626035.8,538656.38
19897,4739_31RC,2018-11-21,5:30:46,3626067.8,538634.4
